OWNER,CONSTRAINT_NAME,TABLE_NAME,COLUMN_NAME,POSITION
SYSTEM,SYS_C009221,BAK_ALM_DETAMOVI_2182023_951AM,SECC_OFICINA,
SYSTEM,SYS_C009222,BAK_ALM_DETAMOVI_2182023_951AM,ARTL_CODIGRUP,
SYSTEM,SYS_C009223,BAK_ALM_DETAMOVI_2182023_951AM,ARTL_CLASE,
SYSTEM,SYS_C009224,BAK_ALM_DETAMOVI_2182023_951AM,ARTL_COMPANIA,
SYSTEM,SYS_C009225,BAK_ALM_DETAMOVI_2182023_951AM,ARTL_ARTICULO,
SYSTEM,SYS_C009226,BAK_ALM_DETAMOVI_2182023_951AM,PROMOCION,
SYSTEM,SYS_C009227,BAK_ALM_DETAMOVI_2182023_951AM,PRORATEO,
SYSTEM,SYS_C009228,BAK_ALM_DETAMOVI_2182023_951AM,VALDESC,
SYSTEM,SYS_C009229,BAK_ALM_DETAMOVI_2182023_951AM,COMBO,
SYSTEM,SYS_C009237,BAK_ALM_TMPDETALOTE21082023,TDLT_ID,
SYSTEM,SYS_C009238,BAK_ALM_TMPDETALOTE21082023,CANTPARC,
SYSTEM,SYS_C009239,BAK_ALM_TMPDETALOTE21082023,FECHCREA,
SYSTEM,SYS_C009240,BAK_ALM_TMPDETALOTE21082023,USUACREA,
SYSTEM,SYS_C009241,BAK_ALM_TMPDETALOTE21082023,LOTE_NUMELOTE,
SYSTEM,SYS_C009242,BAK_ALM_TMPDETALOTE21082023,LOTE_COMPANIA,
SYSTEM,SYS_C009243,BAK_ALM_TMPDETALOTE21082023,LOTE_ALCANCE,
SYSTEM,ACTI_PK,CLI_ACTIVCLIEN,ACTI_ID,1
SYSTEM,AVCON_1220130717_ESTAD_006,CLI_ACTIVCLIEN,ESTADO,
SYSTEM,AVCON_1220130717_MESAN_000,CLI_ACTIVCLIEN,MESANTIG,
SYSTEM,AVCON_1220130717_PRINC_004,CLI_ACTIVCLIEN,PRINCIPA,
SYSTEM,AVCON_1220130717_TIPOA_000,CLI_ACTIVCLIEN,TIPOACTI,
SYSTEM,AVCON_1220130717_TIPOE_000,CLI_ACTIVCLIEN,TIPOEMPL,
SYSTEM,AVCON_1220130717_VIGEN_042,CLI_ACTIVCLIEN,VIGENTE,
SYSTEM,SYS_C009513,CLI_ACTIVCLIEN,NTRL_COMPANIA,
SYSTEM,SYS_C009514,CLI_ACTIVCLIEN,NTRL_IDCLIENTE,
SYSTEM,SYS_C009515,CLI_ACTIVCLIEN,TIPOACTI,
SYSTEM,SYS_C009516,CLI_ACTIVCLIEN,ACTI_ID,
SYSTEM,SYS_C009517,CLI_ACTIVCLIEN,FECHCREA,
SYSTEM,SYS_C009518,CLI_ACTIVCLIEN,USUACREA,
SYSTEM,DEIE_PK,CLI_DETAINGEGR,TIPOINEG,1
SYSTEM,SYS_C009665,CLI_DETAINGEGR,TIPOINEG,
SYSTEM,SYS_C009666,CLI_DETAINGEGR,DESCRIPC,
SYSTEM,SYS_C009667,CLI_DETAINGEGR,FECHCREA,
SYSTEM,SYS_C009668,CLI_DETAINGEGR,USUACREA,
SYSTEM,DTLN_LNCR_FK,CLI_DETALINE,LNCR_COMPANIA,1
SYSTEM,DTLN_LNCR_FK,CLI_DETALINE,LNCR_IDCLIENTE,2
SYSTEM,DTLN_PK,CLI_DETALINE,DTLN_ID,1
SYSTEM,SYS_C009671,CLI_DETALINE,LNCR_COMPANIA,
SYSTEM,SYS_C009672,CLI_DETALINE,LNCR_IDCLIENTE,
SYSTEM,SYS_C009673,CLI_DETALINE,FECHREVI,
SYSTEM,SYS_C009674,CLI_DETALINE,DTLN_ID,
SYSTEM,SYS_C009675,CLI_DETALINE,FECHCREA,
SYSTEM,SYS_C009676,CLI_DETALINE,USUACREA,
SYSTEM,DTVS_PK,CLI_DETAVISITA,DTVS_ID,1
SYSTEM,SYS_C009679,CLI_DETAVISITA,DTVS_ID,
SYSTEM,SYS_C009680,CLI_DETAVISITA,COMP,
SYSTEM,SYS_C009681,CLI_DETAVISITA,OFIC,
SYSTEM,SYS_C009682,CLI_DETAVISITA,CLIE,
SYSTEM,SYS_C009683,CLI_DETAVISITA,VEND,
SYSTEM,SYS_C009684,CLI_DETAVISITA,FECHA,
SYSTEM,SYS_C009685,CLI_DETAVISITA,PROXFECHA,
SYSTEM,SYS_C009686,CLI_DETAVISITA,DETALLES,
SYSTEM,AVCON_1220130717_HIPOT_000,CLI_PROPICLIEN,HIPOTECA,
SYSTEM,PRCL_PK,CLI_PROPICLIEN,PRCL_ID,1
SYSTEM,SYS_C009967,CLI_PROPICLIEN,NTRL_COMPANIA,
SYSTEM,SYS_C009968,CLI_PROPICLIEN,NTRL_IDCLIENTE,
SYSTEM,SYS_C009969,CLI_PROPICLIEN,DIRECCION,
SYSTEM,SYS_C009970,CLI_PROPICLIEN,AVALUO,
SYSTEM,SYS_C009971,CLI_PROPICLIEN,PRCL_ID,
SYSTEM,SYS_C009972,CLI_PROPICLIEN,FECHCREA,
SYSTEM,SYS_C009973,CLI_PROPICLIEN,USUACREA,
SYSTEM,AVCON_1220130717_TIPO_001,CNT_DETASIENTO,TIPO,
SYSTEM,DAST_ASTO_FK,CNT_DETASIENTO,ASTO_COMPANIA,1
SYSTEM,DAST_ASTO_FK,CNT_DETASIENTO,ASTO_NUMEDIAR,2
SYSTEM,DAST_CCST_FK,CNT_DETASIENTO,CCST_COMPANIA,1
SYSTEM,DAST_CCST_FK,CNT_DETASIENTO,CCST_OFICINA,2
SYSTEM,DAST_CCST_FK,CNT_DETASIENTO,CCST_CODIGO,3
SYSTEM,DAST_CTAS_FK,CNT_DETASIENTO,CTAS_COMPANIA,1
SYSTEM,DAST_CTAS_FK,CNT_DETASIENTO,CTAS_CATALOGO,2
SYSTEM,DAST_CTAS_FK,CNT_DETASIENTO,CTAS_CODIGO,3
SYSTEM,DAST_DAST_FK,CNT_DETASIENTO,DAST_DAST_ID,1
SYSTEM,DAST_PK,CNT_DETASIENTO,DAST_ID,1
SYSTEM,SYS_C0010400,CNT_DETASIENTO,ASTO_COMPANIA,
SYSTEM,SYS_C0010401,CNT_DETASIENTO,ASTO_NUMEDIAR,
SYSTEM,SYS_C0010402,CNT_DETASIENTO,CTAS_CODIGO,
SYSTEM,SYS_C0010403,CNT_DETASIENTO,CTAS_CATALOGO,
SYSTEM,SYS_C0010404,CNT_DETASIENTO,CTAS_COMPANIA,
SYSTEM,SYS_C0010405,CNT_DETASIENTO,TIPO,
SYSTEM,SYS_C0010406,CNT_DETASIENTO,VALOR,
SYSTEM,SYS_C0010407,CNT_DETASIENTO,DAST_ID,
SYSTEM,SYS_C0010408,CNT_DETASIENTO,FECHCREA,
SYSTEM,SYS_C0010409,CNT_DETASIENTO,USUACREA,
SYSTEM,AVCON_1748982566_IMPRI_000,CNT_DETIPIMP,IMPRIME,
SYSTEM,AVCON_1748982566_VIGEN_000,CNT_DETIPIMP,VIGENTE,
SYSTEM,DTIP_PK,CNT_DETIPIMP,DTIP_ID,1
SYSTEM,DTIP_TPIM_FK,CNT_DETIPIMP,TPIM_TIPOIMPU,1
SYSTEM,SYS_C0010413,CNT_DETIPIMP,DTIP_ID,
SYSTEM,SYS_C0010414,CNT_DETIPIMP,CODSRI,
SYSTEM,SYS_C0010415,CNT_DETIPIMP,PORCENTA,
SYSTEM,SYS_C0010416,CNT_DETIPIMP,USUACREA,
SYSTEM,SYS_C0010417,CNT_DETIPIMP,FECHCREA,
SYSTEM,SYS_C0010418,CNT_DETIPIMP,TPIM_TIPOIMPU,
SYSTEM,SYS_C0010419,CNT_DETIPIMP,VIGENTE,
SYSTEM,SYS_C0010420,CNT_DETIPIMP,IMPRIME,
SYSTEM,DCHE_CHQE_FK,COB_DETACHEQ,CHQE_CHQE_ID,1
SYSTEM,DCHE_EGEN_FK,COB_DETACHEQ,EGEN_ESTADO,1
SYSTEM,DCHE_PK,COB_DETACHEQ,DCHE_ID,1
SYSTEM,DCHE_PLCB_FK,COB_DETACHEQ,PLCB_PLCB_ID,1
SYSTEM,SYS_C0010582,COB_DETACHEQ,DCHE_ID,
SYSTEM,SYS_C0010583,COB_DETACHEQ,VALOR,
SYSTEM,SYS_C0010584,COB_DETACHEQ,PLCB_PLCB_ID,
SYSTEM,SYS_C0010585,COB_DETACHEQ,CHQE_CHQE_ID,
SYSTEM,SYS_C0010586,COB_DETACHEQ,EGEN_ESTADO,
SYSTEM,SYS_C0010587,COB_DETACHEQ,USUACREA,
SYSTEM,SYS_C0010588,COB_DETACHEQ,FECHCREA,
SYSTEM,DTCB_ASTO_FK,COB_DETACOBRO,ASTO_COMPANIA,1
SYSTEM,DTCB_ASTO_FK,COB_DETACOBRO,ASTO_NUMEDIAR,2
SYSTEM,DTCB_EGEN_FK,COB_DETACOBRO,EGEN_ESTADO,1
SYSTEM,DTCB_NCCL_FK,COB_DETACOBRO,NCCL_COMPANIA,1
SYSTEM,DTCB_NCCL_FK,COB_DETACOBRO,NCCL_OFICINA,2
SYSTEM,DTCB_NCCL_FK,COB_DETACOBRO,NCCL_SERIE,3
SYSTEM,DTCB_NCCL_FK,COB_DETACOBRO,NCCL_NUMERO,4
SYSTEM,DTCB_PK,COB_DETACOBRO,DTCB_ID,1
SYSTEM,DTCB_PLCB_FK,COB_DETACOBRO,PLCB_PLCB_ID,1
SYSTEM,DTCB_PTBN_FK,COB_DETACOBRO,PTBN_NUMEOPER,1
SYSTEM,DTCB_RCCB_FK,COB_DETACOBRO,RCCB_NUMERO,1
SYSTEM,DTCB_VNDR_FK,COB_DETACOBRO,VNDR_COMPANIA,1
SYSTEM,DTCB_VNDR_FK,COB_DETACOBRO,VNDR_OFICINA,2
SYSTEM,DTCB_VNDR_FK,COB_DETACOBRO,VNDR_CODIGO,3
SYSTEM,SYS_C0010591,COB_DETACOBRO,DTCB_ID,
SYSTEM,SYS_C0010592,COB_DETACOBRO,ASTO_COMPANIA,
SYSTEM,SYS_C0010593,COB_DETACOBRO,ASTO_NUMEDIAR,
SYSTEM,SYS_C0010594,COB_DETACOBRO,EGEN_ESTADO,
SYSTEM,SYS_C0010595,COB_DETACOBRO,PLCB_PLCB_ID,
SYSTEM,SYS_C0010596,COB_DETACOBRO,FECHA,
SYSTEM,SYS_C0010597,COB_DETACOBRO,FECHACOB,
SYSTEM,SYS_C0010598,COB_DETACOBRO,VALOR,
SYSTEM,SYS_C0010599,COB_DETACOBRO,REFER,
SYSTEM,SYS_C0010600,COB_DETACOBRO,USUACREA,
SYSTEM,SYS_C0010601,COB_DETACOBRO,FECHCREA,
SYSTEM,DDEB_OTRC_FK,COB_DETADEBI,OTRC_OTRC_ID,1
SYSTEM,DDEB_PK,COB_DETADEBI,DDEB_ID,1
SYSTEM,SYS_C0010604,COB_DETADEBI,DDEB_ID,
SYSTEM,SYS_C0010605,COB_DETADEBI,CANTIDAD,
SYSTEM,SYS_C0010606,COB_DETADEBI,PRECUNIT,
SYSTEM,SYS_C0010607,COB_DETADEBI,VALOR,
SYSTEM,SYS_C0010608,COB_DETADEBI,ARTL_ARTICULO,
SYSTEM,SYS_C0010609,COB_DETADEBI,ARTL_CODIGRUP,
SYSTEM,SYS_C0010610,COB_DETADEBI,ARTL_CLASE,
SYSTEM,SYS_C0010611,COB_DETADEBI,ARTL_COMPANIA,
SYSTEM,SYS_C0010612,COB_DETADEBI,USUACREA,
SYSTEM,SYS_C0010613,COB_DETADEBI,FECHCREA,
SYSTEM,CMDT_PK,COM_DETACOMP,CMDT_ID,1
SYSTEM,SYS_C0010662,COM_DETACOMP,CMDT_ID,
SYSTEM,SYS_C0010663,COM_DETACOMP,CODIGO,
SYSTEM,SYS_C0010664,COM_DETACOMP,DESCRIPCION,
SYSTEM,SYS_C0010665,COM_DETACOMP,CANTIDAD,
SYSTEM,SYS_C0010666,COM_DETACOMP,PRECUNIT,
SYSTEM,SYS_C0010667,COM_DETACOMP,PORCIVA,
SYSTEM,SYS_C0010668,COM_DETACOMP,MONTOIVA,
SYSTEM,SYS_C0010669,COM_DETACOMP,PORCDESC,
SYSTEM,SYS_C0010670,COM_DETACOMP,VALODESC,
SYSTEM,SYS_C0010671,COM_DETACOMP,VALOR,
SYSTEM,SYS_C0010672,COM_DETACOMP,FECHCREA,
SYSTEM,SYS_C0010673,COM_DETACOMP,USUACREA,
SYSTEM,SYS_C0010674,COM_DETACOMP,CMPR_CEDURUC,
SYSTEM,SYS_C0010675,COM_DETACOMP,CMPR_ALCANCE,
SYSTEM,SYS_C0010676,COM_DETACOMP,CMPR_NUMERO,
SYSTEM,SYS_C0010677,COM_DETACOMP,CMPR_SERIE,
SYSTEM,SYS_C0010678,COM_DETACOMP,CMPR_COMPANIA,
SYSTEM,SYS_C0010679,COM_DETACOMP,TPIM_TIPOIMPU,
SYSTEM,SYS_C0010680,COM_DETACOMP,DTIP_DTIP_ID,
SYSTEM,DSOL_DTMV_FK,COM_DETASOLI,DTMV_DTMV_ID,1
SYSTEM,DSOL_PK,COM_DETASOLI,DSOL_ID,1
SYSTEM,DSOL_SCOM_FK,COM_DETASOLI,SCOM_SCOM_ID,1
SYSTEM,SYS_C0010683,COM_DETASOLI,DTMV_DTMV_ID,
SYSTEM,SYS_C0010684,COM_DETASOLI,CANTIDAD,
SYSTEM,SYS_C0010685,COM_DETASOLI,PRECUNIT,
SYSTEM,SYS_C0010686,COM_DETASOLI,TOTAL,
SYSTEM,SYS_C0010687,COM_DETASOLI,DSOL_ID,
SYSTEM,SYS_C0010688,COM_DETASOLI,FECHCREA,
SYSTEM,SYS_C0010689,COM_DETASOLI,USUACREA,
SYSTEM,DTOC_PK,COM_DETORDCP,DTOC_ID,1
SYSTEM,SYS_C0010692,COM_DETORDCP,DTOC_ID,
SYSTEM,SYS_C0010693,COM_DETORDCP,CANTIDAD,
SYSTEM,SYS_C0010694,COM_DETORDCP,USUACREA,
SYSTEM,SYS_C0010695,COM_DETORDCP,FECHCREA,
SYSTEM,SYS_C0010696,COM_DETORDCP,ARTL_GRAR_CLASE,
SYSTEM,SYS_C0010697,COM_DETORDCP,ARTL_GRAR_COMPANIA,
SYSTEM,SYS_C0010698,COM_DETORDCP,ARTL_GRAR_CODIGRUP,
SYSTEM,PPAG_EGEN_FK,COM_PLANPAGO,EGEN_ESTADO,1
SYSTEM,PPAG_OTRS_FK,COM_PLANPAGO,OTRS_OTRS_ID,1
SYSTEM,PPAG_PK,COM_PLANPAGO,PPAG_ID,1
SYSTEM,SYS_C0010735,COM_PLANPAGO,PPAG_ID,
SYSTEM,SYS_C0010736,COM_PLANPAGO,NUMECUOT,
SYSTEM,SYS_C0010737,COM_PLANPAGO,VALOCUOT,
SYSTEM,SYS_C0010738,COM_PLANPAGO,DIAS,
SYSTEM,SYS_C0010739,COM_PLANPAGO,FECHVENC,
SYSTEM,SYS_C0010740,COM_PLANPAGO,EGEN_ESTADO,
SYSTEM,SYS_C0010741,COM_PLANPAGO,FECHCREA,
SYSTEM,SYS_C0010742,COM_PLANPAGO,USUACREA,
SYSTEM,CXML_EGEN_FK,COM_TMPCOMPRAS,EGEN_ESTADO,1
SYSTEM,CXML_FRPG_FK,COM_TMPCOMPRAS,FRPG_FORMPAGO,1
SYSTEM,CXML_INCN_FK,COM_TMPCOMPRAS,INCN_COMPANIA,1
SYSTEM,CXML_INCN_FK,COM_TMPCOMPRAS,INCN_PRODUCTO,2
SYSTEM,CXML_INCN_FK,COM_TMPCOMPRAS,INCN_TIPODOCU,3
SYSTEM,CXML_INCN_FK,COM_TMPCOMPRAS,INCN_CODITRAN,4
SYSTEM,CXML_MONE_FK,COM_TMPCOMPRAS,MONE_MONEDA,1
SYSTEM,CXML_PAIS_FK,COM_TMPCOMPRAS,PAIS_CODIPAIS,1
SYSTEM,CXML_PK,COM_TMPCOMPRAS,SERIE,1
SYSTEM,CXML_PK,COM_TMPCOMPRAS,NUMERO,2
SYSTEM,CXML_PK,COM_TMPCOMPRAS,PROV_CEDURUC,3
SYSTEM,CXML_PK,COM_TMPCOMPRAS,ALCANCE,4
SYSTEM,CXML_PK,COM_TMPCOMPRAS,PROV_COMPANIA,5
SYSTEM,CXML_PRPG_DEFINIENDO_FK,COM_TMPCOMPRAS,PRPG_CODIPERI,1
SYSTEM,CXML_SCTR_FK,COM_TMPCOMPRAS,SCTR_SECUTRAN,1
SYSTEM,CXML_STCM_FK,COM_TMPCOMPRAS,STCM_SUSTENTO,1
SYSTEM,CXML_TPPG_FK,COM_TMPCOMPRAS,TPPG_CODIGO,1
SYSTEM,SYS_C0010773,COM_TMPCOMPRAS,PROV_CEDURUC,
SYSTEM,SYS_C0010774,COM_TMPCOMPRAS,PROV_COMPANIA,
SYSTEM,SYS_C0010775,COM_TMPCOMPRAS,SERIE,
SYSTEM,SYS_C0010776,COM_TMPCOMPRAS,NUMERO,
SYSTEM,SYS_C0010777,COM_TMPCOMPRAS,ALCANCE,
SYSTEM,SYS_C0010778,COM_TMPCOMPRAS,FECHA,
SYSTEM,SYS_C0010779,COM_TMPCOMPRAS,FECHEMIS,
SYSTEM,SYS_C0010780,COM_TMPCOMPRAS,DESCRIPC,
SYSTEM,SYS_C0010781,COM_TMPCOMPRAS,DESCUEN,
SYSTEM,SYS_C0010782,COM_TMPCOMPRAS,VALODESC,
SYSTEM,SYS_C0010783,COM_TMPCOMPRAS,OFCN_COMPANIA,
SYSTEM,SYS_C0010784,COM_TMPCOMPRAS,OFCN_OFICINA,
SYSTEM,SYS_C0010785,COM_TMPCOMPRAS,FECHCREA,
SYSTEM,SYS_C0010786,COM_TMPCOMPRAS,USUACREA,
SYSTEM,SYS_C0010787,COM_TMPCOMPRAS,EGEN_ESTADO,
SYSTEM,DTRC_PK,CST_DETARECT,ARTL_CODIGRUP,1
SYSTEM,DTRC_PK,CST_DETARECT,ARTL_COMPANIA,2
SYSTEM,DTRC_PK,CST_DETARECT,ARTL_CLASE,3
SYSTEM,DTRC_PK,CST_DETARECT,ARTL_ARTICULO,4
SYSTEM,DTRC_PK,CST_DETARECT,RCTA_ID,5
SYSTEM,DTRC_RCTA_FK,CST_DETARECT,RCTA_ID,1
SYSTEM,SYS_C0010844,CST_DETARECT,CANTIDAD,
SYSTEM,SYS_C0010845,CST_DETARECT,USUACREA,
SYSTEM,SYS_C0010846,CST_DETARECT,FECHCREA,
SYSTEM,SYS_C0010847,CST_DETARECT,ARTL_ARTICULO,
SYSTEM,SYS_C0010848,CST_DETARECT,ARTL_CLASE,
SYSTEM,SYS_C0010849,CST_DETARECT,ARTL_COMPANIA,
SYSTEM,SYS_C0010850,CST_DETARECT,ARTL_CODIGRUP,
SYSTEM,SYS_C0010851,CST_DETARECT,RCTA_ID,
SYSTEM,DTCC_DTCC_UK,CST_DETCENCS,LTPR_CODIGO,1
SYSTEM,DTCC_LTPR_FK,CST_DETCENCS,LTPR_CODIGO,1
SYSTEM,DTCC_PK,CST_DETCENCS,DTCC_ID,1
SYSTEM,SYS_C0010854,CST_DETCENCS,DTCC_ID,
SYSTEM,SYS_C0010855,CST_DETCENCS,VIGENTE,
SYSTEM,SYS_C0010856,CST_DETCENCS,CANTINIC,
SYSTEM,SYS_C0010857,CST_DETCENCS,USUACREA,
SYSTEM,SYS_C0010858,CST_DETCENCS,FECHCREA,
SYSTEM,SYS_C0010859,CST_DETCENCS,LTPR_CODIGO,
SYSTEM,OPRD_ASTO_FK,CST_ORDEPROD,ASTO_COMPANIA,1
SYSTEM,OPRD_ASTO_FK,CST_ORDEPROD,ASTO_NUMEDIAR,2
SYSTEM,OPRD_EGEN_FK,CST_ORDEPROD,EGEN_ESTADO,1
SYSTEM,OPRD_LTPR_FK,CST_ORDEPROD,LTPR_CODIGO,1
SYSTEM,OPRD_PK,CST_ORDEPROD,NUMERO,1
SYSTEM,OPRD_PK,CST_ORDEPROD,OFCN_COMPANIA,2
SYSTEM,OPRD_PK,CST_ORDEPROD,OFCN_OFICINA,3
SYSTEM,OPRD_RCTA_FK,CST_ORDEPROD,RCTA_ID,1
SYSTEM,SYS_C0010872,CST_ORDEPROD,OFCN_COMPANIA,
SYSTEM,SYS_C0010873,CST_ORDEPROD,OFCN_OFICINA,
SYSTEM,SYS_C0010874,CST_ORDEPROD,NUMERO,
SYSTEM,SYS_C0010875,CST_ORDEPROD,FECHA,
SYSTEM,SYS_C0010876,CST_ORDEPROD,NUMEPARA,
SYSTEM,SYS_C0010877,CST_ORDEPROD,CANTPRES,
SYSTEM,SYS_C0010878,CST_ORDEPROD,ARTL_COMPANIA,
SYSTEM,SYS_C0010879,CST_ORDEPROD,ARTL_CLASE,
SYSTEM,SYS_C0010880,CST_ORDEPROD,ARTL_CODIGRUP,
SYSTEM,SYS_C0010881,CST_ORDEPROD,ARTL_ARTICULO,
SYSTEM,SYS_C0010882,CST_ORDEPROD,EGEN_ESTADO,
SYSTEM,SYS_C0010883,CST_ORDEPROD,FECHCREA,
SYSTEM,SYS_C0010884,CST_ORDEPROD,USUACREA,
SYSTEM,PROD_PK,CST_PRODUCCN,NUMERO,1
SYSTEM,PROD_PK,CST_PRODUCCN,DTCC_DTCC_ID,2
SYSTEM,SYS_C0010887,CST_PRODUCCN,NUMERO,
SYSTEM,SYS_C0010888,CST_PRODUCCN,FECHA,
SYSTEM,SYS_C0010889,CST_PRODUCCN,USUACREA,
SYSTEM,SYS_C0010890,CST_PRODUCCN,FECHCREA,
SYSTEM,SYS_C0010891,CST_PRODUCCN,DTCC_DTCC_ID,
SYSTEM,SYS_C0010892,CST_PRODUCCN,CLPR_TIPO,
SYSTEM,SYS_C0010893,CST_PRODUCCN,LTPC_ID,
SYSTEM,DSIM_PK,CST_SIMUDETA,DSIM_ID,1
SYSTEM,DSIM_SIMU_FK,CST_SIMUDETA,SIMU_SIMU_ID,1
SYSTEM,SYS_C0010924,CST_SIMUDETA,DSIM_ID,
SYSTEM,SYS_C0010925,CST_SIMUDETA,ARTICULO,
SYSTEM,SYS_C0010926,CST_SIMUDETA,NOMBRE,
SYSTEM,SYS_C0010927,CST_SIMUDETA,CANTIDAD,
SYSTEM,SYS_C0010928,CST_SIMUDETA,UNIDAD,
SYSTEM,SYS_C0010929,CST_SIMUDETA,COSTO,
SYSTEM,SYS_C0010930,CST_SIMUDETA,FECHCREA,
SYSTEM,SYS_C0010931,CST_SIMUDETA,USUACREA,
SYSTEM,SYS_C0010932,CST_SIMUDETA,SIMU_SIMU_ID,
SYSTEM,SYS_C0010945,CST_VARIPROD,VARP_ID,
SYSTEM,SYS_C0010946,CST_VARIPROD,DESCRIPC,
SYSTEM,SYS_C0010947,CST_VARIPROD,VIGENTE,
SYSTEM,SYS_C0010948,CST_VARIPROD,USUACREA,
SYSTEM,SYS_C0010949,CST_VARIPROD,FECHCREA,
SYSTEM,VARP_PK,CST_VARIPROD,VARP_ID,1
SYSTEM,VARP_VARP_FK,CST_VARIPROD,VARP_VARP_ID,1
SYSTEM,DWVN_PK,DWH_VENTAS,DWVN_ID,1
SYSTEM,SYS_C0010960,DWH_VENTAS,DWVN_ID,
SYSTEM,SYS_C0010961,DWH_VENTAS,FECHCREA,
SYSTEM,SYS_C0010962,DWH_VENTAS,USUACREA,
SYSTEM,SYS_C0010965,DWH_VENTAS_081124,DWVN_ID,
SYSTEM,SYS_C0010966,DWH_VENTAS_081124,FECHCREA,
SYSTEM,SYS_C0010967,DWH_VENTAS_081124,USUACREA,
SYSTEM,AVCON_1220130717_GRUPO_001,ECL_DETAFORMU,GRUPO,
SYSTEM,AVCON_1220130717_REQUE_000,ECL_DETAFORMU,REQUERID,
SYSTEM,AVCON_1220130717_VIGEN_021,ECL_DETAFORMU,VIGENTE,
SYSTEM,DTFR_DTFR_FK,ECL_DETAFORMU,DTFR_CODICAMP,1
SYSTEM,DTFR_DTFR_FK,ECL_DETAFORMU,DTFR_CODIGO,2
SYSTEM,DTFR_FRML_FK,ECL_DETAFORMU,FRML_CODIGO,1
SYSTEM,DTFR_PK,ECL_DETAFORMU,CODICAMP,1
SYSTEM,DTFR_PK,ECL_DETAFORMU,FRML_CODIGO,2
SYSTEM,SYS_C0010978,ECL_DETAFORMU,FRML_CODIGO,
SYSTEM,SYS_C0010979,ECL_DETAFORMU,CODICAMP,
SYSTEM,SYS_C0010980,ECL_DETAFORMU,DESCRIPC,
SYSTEM,SYS_C0010981,ECL_DETAFORMU,REQUERID,
SYSTEM,SYS_C0010982,ECL_DETAFORMU,GRUPO,
SYSTEM,SYS_C0010983,ECL_DETAFORMU,VIGENTE,
SYSTEM,SYS_C0010984,ECL_DETAFORMU,FECHCREA,
SYSTEM,SYS_C0010985,ECL_DETAFORMU,USUACREA,
SYSTEM,DTDC_DTFR_FK,ECT_DETADECLA,DTFR_CODICAMP,1
SYSTEM,DTDC_DTFR_FK,ECT_DETADECLA,DTFR_CODIGO,2
SYSTEM,DTDC_PK,ECT_DETADECLA,DTDC_ID,1
SYSTEM,SYS_C0011011,ECT_DETADECLA,DTDC_ID,
SYSTEM,SYS_C0011012,ECT_DETADECLA,DCRN_DCRN_ID,
SYSTEM,SYS_C0011013,ECT_DETADECLA,DTFR_CODICAMP,
SYSTEM,SYS_C0011014,ECT_DETADECLA,DTFR_CODIGO,
SYSTEM,SYS_C0011015,ECT_DETADECLA,VALOR,
SYSTEM,SYS_C0011016,ECT_DETADECLA,FECHCREA,
SYSTEM,SYS_C0011017,ECT_DETADECLA,USUACREA,
SYSTEM,AVCON_1220130717_DEFEC_001,GEN_FORMPAGO,DEFECTO,
SYSTEM,AVCON_1220130717_FORMU_000,GEN_FORMPAGO,FORMULAR,
SYSTEM,AVCON_1220130717_VIGEN_033,GEN_FORMPAGO,VIGENTE,
SYSTEM,FRPG_PK,GEN_FORMPAGO,FORMPAGO,1
SYSTEM,SYS_C0011220,GEN_FORMPAGO,FORMPAGO,
SYSTEM,SYS_C0011221,GEN_FORMPAGO,DESCRIPC,
SYSTEM,SYS_C0011222,GEN_FORMPAGO,FECHCREA,
SYSTEM,SYS_C0011223,GEN_FORMPAGO,USUACREA,
SYSTEM,SYS_C0011224,GEN_FORMPAGO,VIGENTE,
SYSTEM,SYS_C0011225,GEN_FORMPAGO,FORMULAR,
SYSTEM,SYS_C0011226,GEN_FORMPAGO,DEFECTO,
SYSTEM,AVCON_1220130717_DISPO_006,GEN_PERIPAGO,DISPONIBLE,
SYSTEM,PRPG_FRPG_FK,GEN_PERIPAGO,FRPG_FORMPAGO,1
SYSTEM,PRPG_PK,GEN_PERIPAGO,CODIPERI,1
SYSTEM,SYS_C0011347,GEN_PERIPAGO,CODIPERI,
SYSTEM,SYS_C0011348,GEN_PERIPAGO,DISPONIBLE,
SYSTEM,SYS_C0011349,GEN_PERIPAGO,FECHCREA,
SYSTEM,SYS_C0011350,GEN_PERIPAGO,USUACREA,
SYSTEM,AVCON_1220130717_DISPO_001,GEN_PRODUCTOS,DISPONIB,
SYSTEM,PRDT_PK,GEN_PRODUCTOS,PRODUCTO,1
SYSTEM,SYS_C0011406,GEN_PRODUCTOS,PRODUCTO,
SYSTEM,SYS_C0011407,GEN_PRODUCTOS,NOMBLARG,
SYSTEM,SYS_C0011408,GEN_PRODUCTOS,NOMBCORT,
SYSTEM,SYS_C0011409,GEN_PRODUCTOS,FECHCREA,
SYSTEM,SYS_C0011410,GEN_PRODUCTOS,USUACREA,
SYSTEM,SYS_C0011588,GEN_TIPOPAGO,CODIGO,
SYSTEM,SYS_C0011589,GEN_TIPOPAGO,DESCRIPC,
SYSTEM,SYS_C0011590,GEN_TIPOPAGO,USUACREA,
SYSTEM,SYS_C0011591,GEN_TIPOPAGO,FECHCREA,
SYSTEM,TPPG_PK,GEN_TIPOPAGO,CODIGO,1
SYSTEM,AVCON_1220130717_APROB_000,IMP_DENOTAPEDI,APROBADO,
