OWNER,TABLE_NAME,COLUMN_NAME,COMMENTS
SYSTEM,ALM_TMPDETAMOVI,NCPR_ALCANCE,
SYSTEM,ALM_TMPDETAMOVI,NCPR_CEDURUC,
SYSTEM,ALM_TMPDETAMOVI,NCPR_COMPANIA,
SYSTEM,ALM_TMPDETAMOVI,NCPR_NUMERO,
SYSTEM,ALM_TMPDETAMOVI,NCPR_SERIE,
SYSTEM,ALM_TMPDETAMOVI,NUMEAGRU,
SYSTEM,ALM_TMPDETAMOVI,OBS,
SYSTEM,ALM_TMPDETAMOVI,PORCDESC,
SYSTEM,ALM_TMPDETAMOVI,PRECUNIT,
SYSTEM,ALM_TMPDETAMOVI,PROMOCION,
SYSTEM,ALM_TMPDETAMOVI,PRORATEO,
SYSTEM,ALM_TMPDETAMOVI,SECC_CODIBODE,
SYSTEM,ALM_TMPDETAMOVI,SECC_CODISECC,
SYSTEM,ALM_TMPDETAMOVI,SECC_COMPANIA,
SYSTEM,ALM_TMPDETAMOVI,SECC_OFICINA,
SYSTEM,ALM_TMPDETAMOVI,TASAICE,
SYSTEM,ALM_TMPDETAMOVI,TASAIVA,
SYSTEM,ALM_TMPDETAMOVI,TIPOMOVI,
SYSTEM,ALM_TMPDETAMOVI,UMED_UNIDMEDI,
SYSTEM,ALM_TMPDETAMOVI,USUACREA,
SYSTEM,ALM_TMPDETAMOVI,USUACTUA,
SYSTEM,ALM_TMPDETAMOVI,VALDESC,
SYSTEM,ALM_TMPDETAMOVI,VALOADIC,
SYSTEM,ALM_TMPDETAMOVI,VALOR,
SYSTEM,ALM_TMPDETAMOVI,VALORFOB,
SYSTEM,ALM_TMPDETAMOVI,VALORIVA,N
SYSTEM,ALM_TMPDETAMOVI,VEXI_VEXI_ID,
SYSTEM,AUX_CLIENTE,ATENCION,
SYSTEM,AUX_CLIENTE,CELULAR,
SYSTEM,AUX_CLIENTE,CODCATEG,
SYSTEM,AUX_CLIENTE,CODCLIEN,
SYSTEM,AUX_CLIENTE,CODTIPO,
SYSTEM,AUX_CLIENTE,CODVEND,
SYSTEM,AUX_CLIENTE,CODZONA,
SYSTEM,AUX_CLIENTE,CREDITO,
SYSTEM,AUX_CLIENTE,DEUDA,
SYSTEM,AUX_CLIENTE,DIASCRED1,
SYSTEM,AUX_CLIENTE,DIASCRED2,
SYSTEM,AUX_CLIENTE,DIRECCION,
SYSTEM,AUX_CLIENTE,EMAIL,
SYSTEM,AUX_CLIENTE,FECCLIEN,
SYSTEM,AUX_CLIENTE,FORMA_PAGO,
SYSTEM,AUX_CLIENTE,F_PAGSRI,
SYSTEM,AUX_CLIENTE,F_PRESRI,
SYSTEM,AUX_CLIENTE,NOMBRE,
SYSTEM,AUX_CLIENTE,OFICINA,
SYSTEM,AUX_CLIENTE,PREC_DETER,
SYSTEM,AUX_CLIENTE,REPRESEN,
SYSTEM,AUX_CLIENTE,RUC,
SYSTEM,AUX_CLIENTE,TELECLIE1,
SYSTEM,AUX_CLIENTE,TELECLIE2,
SYSTEM,AUX_CLIENTE,TELEFCLIEN,
SYSTEM,AUX_CLIENTE,ULTMOVIMFC,
SYSTEM,AUX_INVENTARIO,ALCANCE,
SYSTEM,AUX_INVENTARIO,ARTL_ARTICULO,
SYSTEM,AUX_INVENTARIO,EXISTENCIA,
SYSTEM,AUX_INVENTARIO,FEMISION,
SYSTEM,AUX_INVENTARIO,FVECIMIENTO,
SYSTEM,AUX_INVENTARIO,GRAR_CLASE,
SYSTEM,AUX_INVENTARIO,GRAR_CODIGRUP,
SYSTEM,AUX_INVENTARIO,NOMBRE,
SYSTEM,AUX_INVENTARIO,NUMELOTE,
SYSTEM,AUX_INVENTARIO,OBS,
SYSTEM,AUX_INVENTARIO,OFICINA,
SYSTEM,AUX_INVENTARIO,RSANITARIO,
SYSTEM,AUX_INVENTARIO,SECC_CODIBODE,
SYSTEM,AUX_INVENTARIO,SECC_CODISECC,
SYSTEM,AUX_INVENTARIO,TOTAL,
SYSTEM,AUX_INVENTARIO,UBICACION,
SYSTEM,AUX_INVENTARIO_OB,ALCALOTE,
SYSTEM,AUX_INVENTARIO_OB,ARTICULO,
SYSTEM,AUX_INVENTARIO_OB,ARTL_CLASE,
SYSTEM,AUX_INVENTARIO_OB,ARTL_CODIGRUP,
SYSTEM,AUX_INVENTARIO_OB,ARTL_COMPANIA,
SYSTEM,AUX_INVENTARIO_OB,CANTIDAD,
SYSTEM,AUX_INVENTARIO_OB,COSTO,
SYSTEM,AUX_INVENTARIO_OB,ELABORA,
SYSTEM,AUX_INVENTARIO_OB,LOTCOMP,
SYSTEM,AUX_INVENTARIO_OB,NOMBRE,
SYSTEM,AUX_INVENTARIO_OB,NUMLOTE,
SYSTEM,AUX_INVENTARIO_OB,SECC_CODIBODE,
SYSTEM,AUX_INVENTARIO_OB,SECC_CODISECC,
SYSTEM,AUX_INVENTARIO_OB,SECC_OFICINA,
SYSTEM,AUX_INVENTARIO_OB,VENCE,
SYSTEM,AUX_SALDO_CLIENTE,CODIGOCLIENTE,
SYSTEM,AUX_SALDO_CLIENTE,FACTURA,
SYSTEM,AUX_SALDO_CLIENTE,FECHAEMISION,
SYSTEM,AUX_SALDO_CLIENTE,FECHAVENCIMIENTO,
SYSTEM,AUX_SALDO_CLIENTE,RUC,
SYSTEM,AUX_SALDO_CLIENTE,SERIE,
SYSTEM,AUX_SALDO_CLIENTE,TOTAL,
SYSTEM,AUX_VENTAS,DIAS_CREDITO,
SYSTEM,AUX_VENTAS,DIAS_CREDITO_REAL,
SYSTEM,AUX_VENTAS,DIF,
SYSTEM,AUX_VENTAS,NUMERO,
SYSTEM,AUX_VENTAS,SERIE,
SYSTEM,AUX_VENTASFAMP,CANTIDAD,
SYSTEM,AUX_VENTASFAMP,CODIGOBODEGA,
SYSTEM,AUX_VENTASFAMP,CODIGOCLIENTE,
SYSTEM,AUX_VENTASFAMP,CODIGOCREDITO,
SYSTEM,AUX_VENTASFAMP,CODIGOPRODUCTO,
SYSTEM,AUX_VENTASFAMP,CODIGOUNIDAD,
SYSTEM,AUX_VENTASFAMP,CODIGOVENDEDOR,
SYSTEM,AUX_VENTASFAMP,EJERCICIO,
SYSTEM,AUX_VENTASFAMP,ESTADO,
SYSTEM,AUX_VENTASFAMP,FACTURA,
SYSTEM,AUX_VENTASFAMP,FECHA,
SYSTEM,AUX_VENTASFAMP,PERIODO,
SYSTEM,AUX_VENTASFAMP,PRODUCTO,
SYSTEM,AUX_VENTASFAMP,RAZONSOCIAL,
SYSTEM,AUX_VENTASFAMP,RUC,
SYSTEM,AUX_VENTASFAMP,SERIE,
SYSTEM,AUX_VENTASFAMP,SUBTOTAL,
SYSTEM,AUX_VENTASFAMP,TIPO,
SYSTEM,AUX_VENTASFAMP,TIPOVENTA,
SYSTEM,AUX_VENTASFAMP,TOTAL,
SYSTEM,AUX_VENTASFAMP,TOTALRENGLON,
SYSTEM,BAK_ALM_DETALOTEJUL2023,CANTPARC,
SYSTEM,BAK_ALM_DETALOTEJUL2023,DTLT_ID,
SYSTEM,BAK_ALM_DETALOTEJUL2023,DTMV_DTMV_ID,
SYSTEM,BAK_ALM_DETALOTEJUL2023,FECHACTU,
SYSTEM,BAK_ALM_DETALOTEJUL2023,FECHCREA,
SYSTEM,BAK_ALM_DETALOTEJUL2023,LOTE_ALCANCE,
SYSTEM,BAK_ALM_DETALOTEJUL2023,LOTE_COMPANIA,
SYSTEM,BAK_ALM_DETALOTEJUL2023,LOTE_NUMELOTE,
SYSTEM,BAK_ALM_DETALOTEJUL2023,USUACREA,
SYSTEM,BAK_ALM_DETALOTEJUL2023,USUACTUA,
SYSTEM,BAK_ALM_DETALOTE_2182023_951AM,CANTPARC,
SYSTEM,BAK_ALM_DETALOTE_2182023_951AM,DTLT_ID,
SYSTEM,BAK_ALM_DETALOTE_2182023_951AM,DTMV_DTMV_ID,
SYSTEM,BAK_ALM_DETALOTE_2182023_951AM,FECHACTU,
SYSTEM,BAK_ALM_DETALOTE_2182023_951AM,FECHCREA,
SYSTEM,BAK_ALM_DETALOTE_2182023_951AM,LOTE_ALCANCE,
SYSTEM,BAK_ALM_DETALOTE_2182023_951AM,LOTE_COMPANIA,
SYSTEM,BAK_ALM_DETALOTE_2182023_951AM,LOTE_NUMELOTE,
SYSTEM,BAK_ALM_DETALOTE_2182023_951AM,USUACREA,
SYSTEM,BAK_ALM_DETALOTE_2182023_951AM,USUACTUA,
SYSTEM,BAK_ALM_DETAMOVI_16112022,ADJUVEND,
SYSTEM,BAK_ALM_DETAMOVI_16112022,ARTL_ARTICULO,
SYSTEM,BAK_ALM_DETAMOVI_16112022,ARTL_CLASE,
SYSTEM,BAK_ALM_DETAMOVI_16112022,ARTL_CODIGRUP,
SYSTEM,BAK_ALM_DETAMOVI_16112022,ARTL_COMPANIA,
SYSTEM,BAK_ALM_DETAMOVI_16112022,CANTASIG,
SYSTEM,BAK_ALM_DETAMOVI_16112022,CANTIDAD,
SYSTEM,BAK_ALM_DETAMOVI_16112022,CANTITEM,
SYSTEM,BAK_ALM_DETAMOVI_16112022,CANTPERD,
SYSTEM,BAK_ALM_DETAMOVI_16112022,CANTSOLI,
SYSTEM,BAK_ALM_DETAMOVI_16112022,CMPR_ALCANCE,
SYSTEM,BAK_ALM_DETAMOVI_16112022,CMPR_CEDURUC,
SYSTEM,BAK_ALM_DETAMOVI_16112022,CMPR_COMPANIA,
SYSTEM,BAK_ALM_DETAMOVI_16112022,CMPR_NUMERO,
SYSTEM,BAK_ALM_DETAMOVI_16112022,CMPR_SERIE,
SYSTEM,BAK_ALM_DETAMOVI_16112022,COSTANTE,
SYSTEM,BAK_ALM_DETAMOVI_16112022,COSTUNIT,
SYSTEM,BAK_ALM_DETAMOVI_16112022,DCAM_DCAM_ID,
SYSTEM,BAK_ALM_DETAMOVI_16112022,DTMV_DTMV_ID,
SYSTEM,BAK_ALM_DETAMOVI_16112022,DTMV_ID,
SYSTEM,BAK_ALM_DETAMOVI_16112022,ENSA_COMPANIA,
SYSTEM,BAK_ALM_DETAMOVI_16112022,ENSA_NUMERO,
SYSTEM,BAK_ALM_DETAMOVI_16112022,ENSA_OFICINA,
SYSTEM,BAK_ALM_DETAMOVI_16112022,ENSA_TIPODOCU,
SYSTEM,BAK_ALM_DETAMOVI_16112022,ENTRSALI,
SYSTEM,BAK_ALM_DETAMOVI_16112022,FACTIMPO,
SYSTEM,BAK_ALM_DETAMOVI_16112022,FACTUTIL,
SYSTEM,BAK_ALM_DETAMOVI_16112022,FECHACTU,
SYSTEM,BAK_ALM_DETAMOVI_16112022,FECHCREA,
SYSTEM,BAK_ALM_DETAMOVI_16112022,IMPT_COMPANIA,
SYSTEM,BAK_ALM_DETAMOVI_16112022,IMPT_NUMEIMPO,
SYSTEM,BAK_ALM_DETAMOVI_16112022,IMPT_OFICINA,
SYSTEM,BAK_ALM_DETAMOVI_16112022,LSPR_LSPR_ID,
SYSTEM,BAK_ALM_DETAMOVI_16112022,MODINUME,
SYSTEM,BAK_ALM_DETAMOVI_16112022,MODISERIE,
SYSTEM,BAK_ALM_DETAMOVI_16112022,NANDINA,
SYSTEM,BAK_ALM_DETAMOVI_16112022,NCCL_COMPANIA,
SYSTEM,BAK_ALM_DETAMOVI_16112022,NCCL_NUMERO,
SYSTEM,BAK_ALM_DETAMOVI_16112022,NCCL_OFICINA,
SYSTEM,BAK_ALM_DETAMOVI_16112022,NCCL_SERIE,
SYSTEM,BAK_ALM_DETAMOVI_16112022,NCPR_ALCANCE,
SYSTEM,BAK_ALM_DETAMOVI_16112022,NCPR_CEDURUC,
SYSTEM,BAK_ALM_DETAMOVI_16112022,NCPR_COMPANIA,
SYSTEM,BAK_ALM_DETAMOVI_16112022,NCPR_NUMERO,
SYSTEM,BAK_ALM_DETAMOVI_16112022,NCPR_SERIE,
SYSTEM,BAK_ALM_DETAMOVI_16112022,NUMBER1,
SYSTEM,BAK_ALM_DETAMOVI_16112022,NUMBER2,
SYSTEM,BAK_ALM_DETAMOVI_16112022,NUMBER3,
SYSTEM,BAK_ALM_DETAMOVI_16112022,NUMBER4,
SYSTEM,BAK_ALM_DETAMOVI_16112022,NUMBER5,
SYSTEM,BAK_ALM_DETAMOVI_16112022,NUMEAGRU,
SYSTEM,BAK_ALM_DETAMOVI_16112022,OBS,
SYSTEM,BAK_ALM_DETAMOVI_16112022,PORCDESC,
SYSTEM,BAK_ALM_DETAMOVI_16112022,PRECUNIT,
SYSTEM,BAK_ALM_DETAMOVI_16112022,PROMOCION,
SYSTEM,BAK_ALM_DETAMOVI_16112022,PRORATEO,
SYSTEM,BAK_ALM_DETAMOVI_16112022,RCTA_RCTA_ID,
SYSTEM,BAK_ALM_DETAMOVI_16112022,SECC_CODIBODE,
SYSTEM,BAK_ALM_DETAMOVI_16112022,SECC_CODISECC,
SYSTEM,BAK_ALM_DETAMOVI_16112022,SECC_COMPANIA,
SYSTEM,BAK_ALM_DETAMOVI_16112022,SECC_OFICINA,
SYSTEM,BAK_ALM_DETAMOVI_16112022,TASAICE,
SYSTEM,BAK_ALM_DETAMOVI_16112022,TASAIVA,
SYSTEM,BAK_ALM_DETAMOVI_16112022,TIPOMOVI,
SYSTEM,BAK_ALM_DETAMOVI_16112022,UMED_UNIDMEDI,
SYSTEM,BAK_ALM_DETAMOVI_16112022,UMED_UNIDMEDI_CAJA,
SYSTEM,BAK_ALM_DETAMOVI_16112022,USUACREA,
SYSTEM,BAK_ALM_DETAMOVI_16112022,USUACTUA,
SYSTEM,BAK_ALM_DETAMOVI_16112022,VALDESC,
SYSTEM,BAK_ALM_DETAMOVI_16112022,VALOADIC,
SYSTEM,BAK_ALM_DETAMOVI_16112022,VALOR,
SYSTEM,BAK_ALM_DETAMOVI_16112022,VALORFOB,
SYSTEM,BAK_ALM_DETAMOVI_16112022,VCHAR1,
SYSTEM,BAK_ALM_DETAMOVI_16112022,VCHAR2,
SYSTEM,BAK_ALM_DETAMOVI_16112022,VCHAR3,
SYSTEM,BAK_ALM_DETAMOVI_16112022,VCHAR4,
SYSTEM,BAK_ALM_DETAMOVI_16112022,VCHAR5,
SYSTEM,BAK_ALM_DETAMOVI_16112022,VNTA_COMPANIA,
SYSTEM,BAK_ALM_DETAMOVI_16112022,VNTA_NUMERO,
SYSTEM,BAK_ALM_DETAMOVI_16112022,VNTA_OFICINA,
SYSTEM,BAK_ALM_DETAMOVI_16112022,VNTA_SERIE,
SYSTEM,BAK_ALM_DETAMOVI_16112022,VNTA_TIPOCOMP,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,ADJUVEND,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,ADVALOREN,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,ARTL_ARTICULO,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,ARTL_CLASE,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,ARTL_CODIGRUP,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,ARTL_COMPANIA,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,BASEICE,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,CANTASIG,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,CANTIDAD,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,CANTITEM,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,CANTPERD,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,CANTSOLI,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,CMPR_ALCANCE,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,CMPR_CEDURUC,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,CMPR_COMPANIA,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,CMPR_NUMERO,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,CMPR_SERIE,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,COMBO,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,COSTANTE,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,COSTUNIT,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,DCAM_DCAM_ID,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,DREQ_DREQ_ID,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,DTMV_DTMV_ID,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,DTMV_ID,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,ENSA_COMPANIA,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,ENSA_NUMERO,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,ENSA_OFICINA,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,ENSA_TIPODOCU,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,ENTRSALI,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,FACTIMPO,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,FACTUTIL,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,FECHACTU,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,FECHCREA,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,ICESPECI,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,IMPT_COMPANIA,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,IMPT_NUMEIMPO,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,IMPT_OFICINA,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,LSPR_LSPR_ID,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,MODINUME,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,MODISERIE,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,NANDINA,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,NCCL_COMPANIA,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,NCCL_NUMERO,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,NCCL_OFICINA,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,NCCL_SERIE,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,NCPR_ALCANCE,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,NCPR_CEDURUC,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,NCPR_COMPANIA,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,NCPR_NUMERO,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,NCPR_SERIE,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,NUMBER1,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,NUMBER2,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,NUMBER3,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,NUMBER4,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,NUMBER5,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,NUMEAGRU,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,OBS,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,PORCDESC,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,PRECUNIT,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,PROMOCION,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,PRORATEO,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,RCTA_RCTA_ID,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,SECC_CODIBODE,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,SECC_CODISECC,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,SECC_COMPANIA,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,SECC_OFICINA,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,TASAICE,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,TASAIVA,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,TIPOMOVI,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,UMED_UNIDMEDI,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,UMED_UNIDMEDI_CAJA,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,USUACREA,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,USUACTUA,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,VALDESC,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,VALOADIC,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,VALOR,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,VALORFOB,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,VALORICE,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,VCHAR1,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,VCHAR2,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,VCHAR3,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,VCHAR4,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,VCHAR5,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,VNTA_COMPANIA,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,VNTA_NUMERO,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,VNTA_OFICINA,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,VNTA_SERIE,
SYSTEM,BAK_ALM_DETAMOVI_2182023_951AM,VNTA_TIPOCOMP,
SYSTEM,BAK_ALM_TMPDETALOTE21082023,CANTPARC,
SYSTEM,BAK_ALM_TMPDETALOTE21082023,DPR_DPR_ID,
SYSTEM,BAK_ALM_TMPDETALOTE21082023,DXML_DXML_ID,
SYSTEM,BAK_ALM_TMPDETALOTE21082023,FECHACTU,
SYSTEM,BAK_ALM_TMPDETALOTE21082023,FECHCREA,
SYSTEM,BAK_ALM_TMPDETALOTE21082023,FVENLOTE,
SYSTEM,BAK_ALM_TMPDETALOTE21082023,LOTE_ALCANCE,
SYSTEM,BAK_ALM_TMPDETALOTE21082023,LOTE_COMPANIA,
SYSTEM,BAK_ALM_TMPDETALOTE21082023,LOTE_NUMELOTE,
SYSTEM,BAK_ALM_TMPDETALOTE21082023,TDLT_ID,
SYSTEM,BAK_ALM_TMPDETALOTE21082023,USUACREA,
SYSTEM,BAK_ALM_TMPDETALOTE21082023,USUACTUA,
SYSTEM,BAK_AUX_VENTASFAMP,CANTIDAD,
SYSTEM,BAK_AUX_VENTASFAMP,CODIGOBODEGA,
SYSTEM,BAK_AUX_VENTASFAMP,CODIGOCLIENTE,
SYSTEM,BAK_AUX_VENTASFAMP,CODIGOCREDITO,
SYSTEM,BAK_AUX_VENTASFAMP,CODIGOPRODUCTO,
SYSTEM,BAK_AUX_VENTASFAMP,CODIGOUNIDAD,
SYSTEM,BAK_AUX_VENTASFAMP,CODIGOVENDEDOR,
SYSTEM,BAK_AUX_VENTASFAMP,EJERCICIO,
SYSTEM,BAK_AUX_VENTASFAMP,ESTADO,
SYSTEM,BAK_AUX_VENTASFAMP,FACTURA,
SYSTEM,BAK_AUX_VENTASFAMP,FECHA,
SYSTEM,BAK_AUX_VENTASFAMP,PERIODO,
SYSTEM,BAK_AUX_VENTASFAMP,PRODUCTO,
SYSTEM,BAK_AUX_VENTASFAMP,RAZONSOCIAL,
SYSTEM,BAK_AUX_VENTASFAMP,RUC,
SYSTEM,BAK_AUX_VENTASFAMP,SERIE,
SYSTEM,BAK_AUX_VENTASFAMP,SUBTOTAL,
SYSTEM,BAK_AUX_VENTASFAMP,TIPO,
SYSTEM,BAK_AUX_VENTASFAMP,TIPOVENTA,
SYSTEM,BAK_AUX_VENTASFAMP,TOTAL,
SYSTEM,BAK_AUX_VENTASFAMP,TOTALRENGLON,
SYSTEM,CLI_ACTIVCLIEN,ACTI_ID,
SYSTEM,CLI_ACTIVCLIEN,ANIOANTIG,
SYSTEM,CLI_ACTIVCLIEN,CARGO,
SYSTEM,CLI_ACTIVCLIEN,CIUDAD,
SYSTEM,CLI_ACTIVCLIEN,DIRECCIO,
SYSTEM,CLI_ACTIVCLIEN,EMAIL,
SYSTEM,CLI_ACTIVCLIEN,ESTADO,
SYSTEM,CLI_ACTIVCLIEN,FECHACTU,
SYSTEM,CLI_ACTIVCLIEN,FECHCREA,
SYSTEM,CLI_ACTIVCLIEN,FECHINVE,
SYSTEM,CLI_ACTIVCLIEN,MESANTIG,
SYSTEM,CLI_ACTIVCLIEN,NOMBEMP,
SYSTEM,CLI_ACTIVCLIEN,NTRL_COMPANIA,
SYSTEM,CLI_ACTIVCLIEN,NTRL_IDCLIENTE,
SYSTEM,CLI_ACTIVCLIEN,OBSEINVE,
SYSTEM,CLI_ACTIVCLIEN,PRINCIPA,
SYSTEM,CLI_ACTIVCLIEN,SUELDO,
SYSTEM,CLI_ACTIVCLIEN,TELEFONO,
SYSTEM,CLI_ACTIVCLIEN,TIPOACTI,
SYSTEM,CLI_ACTIVCLIEN,TIPOEMPL,
SYSTEM,CLI_ACTIVCLIEN,USUACREA,
SYSTEM,CLI_ACTIVCLIEN,USUACTUA,
SYSTEM,CLI_ACTIVCLIEN,VIGENTE,
SYSTEM,CLI_DETAINGEGR,DESCRIPC,
SYSTEM,CLI_DETAINGEGR,FECHACTU,
SYSTEM,CLI_DETAINGEGR,FECHCREA,
SYSTEM,CLI_DETAINGEGR,TIPOINEG,
SYSTEM,CLI_DETAINGEGR,USUACREA,
SYSTEM,CLI_DETAINGEGR,USUACTUA,
SYSTEM,CLI_DETALINE,DTLN_ID,
SYSTEM,CLI_DETALINE,FECHACTU,
SYSTEM,CLI_DETALINE,FECHCREA,
SYSTEM,CLI_DETALINE,FECHREVI,
SYSTEM,CLI_DETALINE,LNCR_COMPANIA,
SYSTEM,CLI_DETALINE,LNCR_IDCLIENTE,
SYSTEM,CLI_DETALINE,USUACREA,
SYSTEM,CLI_DETALINE,USUACTUA,
SYSTEM,CLI_DETAVISITA,CLIE,
SYSTEM,CLI_DETAVISITA,COMP,
SYSTEM,CLI_DETAVISITA,DETALLES,
SYSTEM,CLI_DETAVISITA,DTVS_ID,
SYSTEM,CLI_DETAVISITA,FECHA,
SYSTEM,CLI_DETAVISITA,OFIC,
SYSTEM,CLI_DETAVISITA,PROXFECHA,
SYSTEM,CLI_DETAVISITA,VEND,
SYSTEM,CLIENTE_AUX,CEDULA,
SYSTEM,CLIENTE_AUX,ID,
SYSTEM,CLIENTE_AUX,NOMBRE,
SYSTEM,CLI_PROPICLIEN,AREATERR,
SYSTEM,CLI_PROPICLIEN,AVALUO,
SYSTEM,CLI_PROPICLIEN,DIRECCION,
SYSTEM,CLI_PROPICLIEN,FECHACTU,
SYSTEM,CLI_PROPICLIEN,FECHCREA,
SYSTEM,CLI_PROPICLIEN,HIPOTECA,
SYSTEM,CLI_PROPICLIEN,M2CONSTR,
SYSTEM,CLI_PROPICLIEN,NTRL_COMPANIA,
SYSTEM,CLI_PROPICLIEN,NTRL_IDCLIENTE,
SYSTEM,CLI_PROPICLIEN,PRCL_ID,
SYSTEM,CLI_PROPICLIEN,USUACREA,
SYSTEM,CLI_PROPICLIEN,USUACTUA,
SYSTEM,CNT_DETASIENTO,ASTO_COMPANIA,
SYSTEM,CNT_DETASIENTO,ASTO_NUMEDIAR,
SYSTEM,CNT_DETASIENTO,CCST_CODIGO,
SYSTEM,CNT_DETASIENTO,CCST_COMPANIA,
SYSTEM,CNT_DETASIENTO,CCST_OFICINA,
