CHILD_OWNER,CHILD_TABLE,FK_NAME,POSITION,CHILD_COLUMN,PARENT_OWNER,PARENT_TABLE,PARENT_COLUMN,DELETE_RULE,STATUS
SYSTEM,IMP_NOTAPEDI,NTPD_IMPT_FK,1,IMPT_COMPANIA,SYSTEM,IMP_IMPORTAC,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,IMP_NOTAPEDI,NTPD_IMPT_FK,2,IMPT_OFICINA,SYSTEM,IMP_IMPORTAC,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,IMP_NOTAPEDI,NTPD_IMPT_FK,3,IMPT_NUMEIMPO,SYSTEM,IMP_IMPORTAC,NUMEIMPO,NO ACTION,ENABLED
SYSTEM,IMP_NOTAPEDI,NTPD_MONE_FK,1,MONE_MONEDA,SYSTEM,GEN_MONEDA,MONEDA,NO ACTION,ENABLED
SYSTEM,IMP_NOTAPEDI,NTPD_NTPD_FK,1,NTPD_COMPANIA,SYSTEM,IMP_NOTAPEDI,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,IMP_NOTAPEDI,NTPD_NTPD_FK,2,NTPD_OFICINA,SYSTEM,IMP_NOTAPEDI,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,IMP_NOTAPEDI,NTPD_NTPD_FK,3,NTPD_NUMERO,SYSTEM,IMP_NOTAPEDI,NUMERO,NO ACTION,ENABLED
SYSTEM,IMP_NOTAPEDI,NTPD_REQU_FK,1,REQU_NUMERO,SYSTEM,ALM_REQUERIM,NUMERO,NO ACTION,ENABLED
SYSTEM,IMP_NOTAPEDI,NTPD_REQU_FK,2,REQU_COMPANIA,SYSTEM,ALM_REQUERIM,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,IMP_NOTAPEDI,NTPD_REQU_FK,3,REQU_OFICINA,SYSTEM,ALM_REQUERIM,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,IMP_NOTAPEDI,NTPD_REQU_FK,4,REQU_TIPODOCU,SYSTEM,ALM_REQUERIM,TPDC_TIPODOCU,NO ACTION,ENABLED
SYSTEM,IMP_NOTAPEDI,NTPD_UMED_FK,1,UMED_UNIDMEDI,SYSTEM,ALM_UNIDMEDI,UNIDMEDI,NO ACTION,ENABLED
SYSTEM,INF_DETAEQUI,INDE_EGEN_FK,1,EGEN_ESTADO,SYSTEM,GEN_ESTADOS,ESTADO,NO ACTION,ENABLED
SYSTEM,PAG_DETAPAGO,DPAG_ASTO_FK,1,ASTO_COMPANIA,SYSTEM,CNT_ASIENTO,CMPN_COMPANIA,NO ACTION,ENABLED
SYSTEM,PAG_DETAPAGO,DPAG_ASTO_FK,2,ASTO_NUMEDIAR,SYSTEM,CNT_ASIENTO,NUMEDIAR,NO ACTION,ENABLED
SYSTEM,PAG_DETAPAGO,DPAG_EGEN_FK,1,EGEN_ESTADO,SYSTEM,GEN_ESTADOS,ESTADO,NO ACTION,ENABLED
SYSTEM,PAG_DETAPAGO,DPAG_NCPR_FK,1,NCPR_COMPANIA,SYSTEM,COM_NOTACREDI,PROV_COMPANIA,NO ACTION,ENABLED
SYSTEM,PAG_DETAPAGO,DPAG_NCPR_FK,2,NCPR_CEDURUC,SYSTEM,COM_NOTACREDI,PROV_CEDURUC,NO ACTION,ENABLED
SYSTEM,PAG_DETAPAGO,DPAG_NCPR_FK,3,NCPR_SERIE,SYSTEM,COM_NOTACREDI,SERIE,NO ACTION,ENABLED
SYSTEM,PAG_DETAPAGO,DPAG_NCPR_FK,4,NCPR_NUMERO,SYSTEM,COM_NOTACREDI,NUMERO,NO ACTION,ENABLED
SYSTEM,PAG_DETAPAGO,DPAG_NCPR_FK,5,NCPR_ALCANCE,SYSTEM,COM_NOTACREDI,ALCANCE,NO ACTION,ENABLED
SYSTEM,PAG_DETAPAGO,DPAG_PPAG_FK,1,PPAG_PPAG_ID,SYSTEM,COM_PLANPAGO,PPAG_ID,NO ACTION,ENABLED
SYSTEM,PRT_DETASIENTO,PDAS_GPCM_FK,1,GPCM_CODIGRUP,SYSTEM,PRT_GRUPOSCOM,CODIGRUP,NO ACTION,ENABLED
SYSTEM,PRT_DETASIENTO,PDAS_PCTS_FK,1,PCTS_CODIGO,SYSTEM,PRT_CUENTAS,CODIGO,NO ACTION,ENABLED
SYSTEM,PRT_DETASIENTO,PDAS_PTBN_FK,1,PTBN_NUMEOPER,SYSTEM,PRT_TRANSBANCA,NUMEOPER,NO ACTION,ENABLED
SYSTEM,PRT_DETASOLI,PDSL_ESOL_FK,1,ESOL_ESTADO,SYSTEM,CLI_ESTADSOLIC,ESTADO,NO ACTION,ENABLED
SYSTEM,PRT_DETASOLI,PDSL_PCRG_FK,1,PCRG_TIPO,SYSTEM,PRT_CARGO,TIPO,NO ACTION,ENABLED
SYSTEM,PRT_DETASOLI,PDSL_PRTC_FK,1,PRTC_TIPOCRED,SYSTEM,PRT_TIPOCREDI,TIPOCRED,NO ACTION,ENABLED
SYSTEM,PRT_DETASOLI,PDSL_PSLG_FK,1,PSLG_NUMERO,SYSTEM,PRT_SOLIGRUP,NUMERO,NO ACTION,ENABLED
SYSTEM,PRT_DETASOLI,PDSL_TPDC_FK,1,TPDC_TIPODOCU,SYSTEM,GEN_TIPODOCU,TIPODOCU,NO ACTION,ENABLED
SYSTEM,PRT_DETIPCAU,DCSL_PCTS_FK,1,PCTS_CODIGO,SYSTEM,PRT_CUENTAS,CODIGO,NO ACTION,ENABLED
SYSTEM,PRT_DETIPCAU,DCSL_TCSL_FK,1,TCSL_TIPCASUA,SYSTEM,PRT_TIPOCAUSAL,TIPCASUA,NO ACTION,ENABLED
SYSTEM,PRT_DETIPCAU,DCSL_TPDC_FK,1,TPDC_TIPODOCU,SYSTEM,GEN_TIPODOCU,TIPODOCU,NO ACTION,ENABLED
SYSTEM,PRT_SIMUDETA,SDET_CCPT_FK,1,CCPT_TIPOCAPI,SYSTEM,PRT_CLASCAPI,TIPOCAPI,NO ACTION,ENABLED
SYSTEM,PRT_SIMUDETA,SDET_EGEN_FK,1,EGEN_ESTADO,SYSTEM,GEN_ESTADOS,ESTADO,NO ACTION,ENABLED
SYSTEM,PRT_SIMUDETA,SDET_FRPG_FK,1,FRPG_FORMPAGO,SYSTEM,GEN_FORMPAGO,FORMPAGO,NO ACTION,ENABLED
SYSTEM,PRT_SIMUDETA,SDET_SMCR_FK,1,SMCR_SMCR_ID,SYSTEM,PRT_SIMUCRED,SMCR_ID,NO ACTION,ENABLED
SYSTEM,RHH_DETAPRES,DPRS_PRS_FK,1,PRS_NUMERO,SYSTEM,RHH_PRESUPUESTO,NUMERO,NO ACTION,ENABLED
SYSTEM,RHH_DETAPRES,DPRS_PRS_FK,2,PRS_COMPANIA,SYSTEM,RHH_PRESUPUESTO,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,RHH_DETAPRES,DPRS_PRS_FK,3,PRS_OFICINA,SYSTEM,RHH_PRESUPUESTO,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,RHH_DETAVENC,CUOTAS_ASTO_FK,1,ASTO_CMPN_COMPANIA,SYSTEM,CNT_ASIENTO,CMPN_COMPANIA,NO ACTION,ENABLED
SYSTEM,RHH_DETAVENC,CUOTAS_ASTO_FK,2,ASTO_NUMEDIAR,SYSTEM,CNT_ASIENTO,NUMEDIAR,NO ACTION,ENABLED
SYSTEM,RHH_DETAVENC,CUOTAS_EGEN_FK,1,EGEN_ESTADO,SYSTEM,GEN_ESTADOS,ESTADO,NO ACTION,ENABLED
SYSTEM,RHH_DETAVENC,CUOTAS_VNCT_FK,1,VNCT_ID,SYSTEM,RHH_VENCIMIEN,VNCT_ID,NO ACTION,ENABLED
SYSTEM,RHH_PAGOVACA,PGVC_EGEN_FK,1,EGEN_ESTADO,SYSTEM,GEN_ESTADOS,ESTADO,NO ACTION,ENABLED
SYSTEM,RHH_PAGOVACA,PGVC_PRVN_FK,1,PRVN_FECHA,SYSTEM,RHH_PROVICION,FECHA,NO ACTION,ENABLED
SYSTEM,RHH_PAGOVACA,PGVC_PRVN_FK,2,PRVN_CODIPROV,SYSTEM,RHH_PROVICION,TPPR_CODIPROV,NO ACTION,ENABLED
SYSTEM,RHH_PAGOVACA,PGVC_PRVN_FK,3,PRVN_CEDURUC,SYSTEM,RHH_PROVICION,RHHS_CEDURUC,NO ACTION,ENABLED
SYSTEM,SEG_PRODUSUA,PDUS_PRDT_FK,1,PRDT_PRODUCTO,SYSTEM,GEN_PRODUCTOS,PRODUCTO,NO ACTION,ENABLED
SYSTEM,SEG_PRODUSUA,PDUS_USUA_FK,1,USUA_IDUSUAR,SYSTEM,SEG_USUARIO,IDUSUAR,NO ACTION,ENABLED
SYSTEM,SRI_DETALOGF,ERDO_LGFA_FK,1,LGFA_LGFA_ID,SYSTEM,SRI_LOGFACTU,LGFA_ID,NO ACTION,ENABLED
SYSTEM,SRI_DETALOGF,ERDO_TPER_FK,1,TPER_CODIERRO,SYSTEM,SRI_TPERSSRI,CODIERRO,NO ACTION,ENABLED
SYSTEM,SRI_LOGFACTU,LGFA_TPCM_FK,1,TPCM_TIPOCOMP,SYSTEM,CNT_TIPOCOMP,TIPOCOMP,NO ACTION,ENABLED
SYSTEM,SRV_SEPRVDET,SPVD_EGEN_FK,1,EGEN_ESTADO,SYSTEM,GEN_ESTADOS,ESTADO,NO ACTION,ENABLED
SYSTEM,SRV_SEPRVDET,SPVD_RCDP_FK,1,CLTE_COMPANIA,SYSTEM,CLI_RCCLDAPE,CLTE_COMPANIA,NO ACTION,ENABLED
SYSTEM,SRV_SEPRVDET,SPVD_RCDP_FK,2,CLTE_IDCLIENTE,SYSTEM,CLI_RCCLDAPE,CLTE_IDCLIENTE,NO ACTION,ENABLED
SYSTEM,SRV_SEPRVDET,SPVD_RCDP_FK,3,RCDP_IDRESCLI,SYSTEM,CLI_RCCLDAPE,IDRESCLI,NO ACTION,ENABLED
SYSTEM,SRV_SEPRVDET,SPVD_SPVC_FK,1,SPVC_SPVC_ID,SYSTEM,SRV_SEPRVCAB,SPVC_ID,NO ACTION,ENABLED
SYSTEM,SRV_SEPRVDET,SPVD_SPVD_FK,1,SPVD_SPVD_ID,SYSTEM,SRV_SEPRVDET,SPVD_ID,NO ACTION,ENABLED
SYSTEM,SRV_SEPRVDET,SPVD_STCR_FK,1,STCR_STCR_ID,SYSTEM,SRV_STCONREC,ID,NO ACTION,ENABLED
SYSTEM,SRV_SEPRVDET,SPVD_UMED_FK,1,UMED_UNIDMEDI,SYSTEM,ALM_UNIDMEDI,UNIDMEDI,NO ACTION,ENABLED
SYSTEM,TLL_DETAORDEN,DTOR_ORTB_FK,1,ORTB_ORDEN,SYSTEM,TLL_ORDETRAB,ORDEN,NO ACTION,ENABLED
SYSTEM,TLL_DETAORDEN,DTOR_ORTB_FK,2,ORTB_COMPANIA,SYSTEM,TLL_ORDETRAB,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,TLL_DETAORDEN,DTOR_ORTB_FK,3,ORTB_OFICINA,SYSTEM,TLL_ORDETRAB,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,TLL_DETAREQUI,DTRQ_BDGA_FK,1,BDGA_CODIBODE,SYSTEM,ALM_BODEGAS,CODIBODE,NO ACTION,ENABLED
SYSTEM,TLL_DETAREQUI,DTRQ_BDGA_FK,2,BDGA_COMPANIA,SYSTEM,ALM_BODEGAS,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,TLL_DETAREQUI,DTRQ_BDGA_FK,3,BDGA_OFICINA,SYSTEM,ALM_BODEGAS,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,TLL_DETAREQUI,DTRQ_ONRC_FK,1,ONRC_NUMERO,SYSTEM,TLL_ORDENTRC,NUMERO,NO ACTION,ENABLED
SYSTEM,TLL_DETAREQUI,DTRQ_ONRC_FK,2,ONRC_COMPANIA,SYSTEM,TLL_ORDENTRC,ORTB_COMPANIA,NO ACTION,ENABLED
SYSTEM,TLL_DETAREQUI,DTRQ_ONRC_FK,3,ONRC_OFICINA,SYSTEM,TLL_ORDENTRC,ORTB_OFICINA,NO ACTION,ENABLED
SYSTEM,TLL_DETAREQUI,DTRQ_ONRC_FK,4,ONRC_ORDEN,SYSTEM,TLL_ORDENTRC,ORTB_ORDEN,NO ACTION,ENABLED
SYSTEM,TLL_ORDENTRC,ONRC_DTOR_FK,1,DTOR_DTOR_ID,SYSTEM,TLL_DETAORDEN,DTOR_ID,NO ACTION,ENABLED
SYSTEM,TLL_ORDENTRC,ONRC_ENSA_FK,1,ENSA_COMPANIA,SYSTEM,ALM_ENTRASALI,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,TLL_ORDENTRC,ONRC_ENSA_FK,2,ENSA_OFICINA,SYSTEM,ALM_ENTRASALI,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,TLL_ORDENTRC,ONRC_ENSA_FK,3,ENSA_TIPODOCU,SYSTEM,ALM_ENTRASALI,TPDC_TIPODOCU,NO ACTION,ENABLED
SYSTEM,TLL_ORDENTRC,ONRC_ENSA_FK,4,ENSA_NUMERO,SYSTEM,ALM_ENTRASALI,NUMERO,NO ACTION,ENABLED
SYSTEM,TLL_ORDENTRC,ONRC_ORTB_FK,1,ORTB_ORDEN,SYSTEM,TLL_ORDETRAB,ORDEN,NO ACTION,ENABLED
SYSTEM,TLL_ORDENTRC,ONRC_ORTB_FK,2,ORTB_COMPANIA,SYSTEM,TLL_ORDETRAB,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,TLL_ORDENTRC,ONRC_ORTB_FK,3,ORTB_OFICINA,SYSTEM,TLL_ORDETRAB,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,TLL_ORDETRAB,ORTB_CDT_FK,1,CDT_CDT_ID,SYSTEM,CLI_CONDUCTR,CDT_ID,NO ACTION,ENABLED
SYSTEM,TLL_ORDETRAB,ORTB_EGEN_FK,1,EGEN_ESTADO,SYSTEM,GEN_ESTADOS,ESTADO,NO ACTION,ENABLED
SYSTEM,TLL_ORDETRAB,ORTB_ORTB_FK,1,ORTB_ORDEN,SYSTEM,TLL_ORDETRAB,ORDEN,NO ACTION,ENABLED
SYSTEM,TLL_ORDETRAB,ORTB_ORTB_FK,2,ORTB_COMPANIA,SYSTEM,TLL_ORDETRAB,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,TLL_ORDETRAB,ORTB_ORTB_FK,3,ORTB_OFICINA,SYSTEM,TLL_ORDETRAB,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,TLL_ORDETRAB,ORTB_TPDG_FK,1,TPDG_CODIGO,SYSTEM,TLL_TIPODIAG,CODIGO,NO ACTION,ENABLED
SYSTEM,TLL_ORDETRAB,ORTB_TPTB_FK,1,TPTB_TP,SYSTEM,TLL_TPORDTRA,TP,NO ACTION,ENABLED
SYSTEM,TLL_ORDETRAB,ORTB_VHTL_FK,1,VHTL_PLACA,SYSTEM,TLL_VEHITALL,PLACA,NO ACTION,ENABLED
SYSTEM,TLL_ORDETRAB,ORTB_VHTL_FK,2,VHTL_COMPANIA,SYSTEM,TLL_VEHITALL,CLTE_COMPANIA,NO ACTION,ENABLED
SYSTEM,TLL_ORDETRAB,ORTB_VHTL_FK,3,VHTL_IDCLIENTE,SYSTEM,TLL_VEHITALL,CLTE_IDCLIENTE,NO ACTION,ENABLED
SYSTEM,VEN_DETAFLET,DTFL_CANT_FK,1,CANT_CODICANT,SYSTEM,GEN_CANTON,CODICANT,NO ACTION,ENABLED
SYSTEM,VEN_DETAFLET,DTFL_CANT_FK,2,CANT_CODIPROV,SYSTEM,GEN_CANTON,PVCA_CODIPROV,NO ACTION,ENABLED
SYSTEM,VEN_DETAFLET,DTFL_SRFL_FK,1,SRFL_COMPANIA,SYSTEM,GEN_SERVFLET,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,VEN_DETAFLET,DTFL_SRFL_FK,2,SRFL_OFICINA,SYSTEM,GEN_SERVFLET,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,VEN_DETAFLET,DTFL_SRFL_FK,3,SRFL_CODIFLET,SYSTEM,GEN_SERVFLET,CODIFLET,NO ACTION,ENABLED
SYSTEM,VEN_DETAPROD,DPR_DPR_FK,1,DPR_DPR_ID,SYSTEM,VEN_DETAPROD,DPR_ID,NO ACTION,ENABLED
SYSTEM,VEN_DETAPROD,DPR_NCCL_FK,1,NCCL_COMPANIA,SYSTEM,VEN_NOTACRED,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,VEN_DETAPROD,DPR_NCCL_FK,2,NCCL_OFICINA,SYSTEM,VEN_NOTACRED,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,VEN_DETAPROD,DPR_NCCL_FK,3,NCCL_SERIE,SYSTEM,VEN_NOTACRED,SERIE,NO ACTION,ENABLED
SYSTEM,VEN_DETAPROD,DPR_NCCL_FK,4,NCCL_NUMERO,SYSTEM,VEN_NOTACRED,NUMERO,NO ACTION,ENABLED
SYSTEM,VEN_DETAPROD,DPR_VNTA_FK,1,VNTA_COMPANIA,SYSTEM,VEN_VENTAS,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,VEN_DETAPROD,DPR_VNTA_FK,2,VNTA_OFICINA,SYSTEM,VEN_VENTAS,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,VEN_DETAPROD,DPR_VNTA_FK,3,VNTA_SERIE,SYSTEM,VEN_VENTAS,SERIE,NO ACTION,ENABLED
SYSTEM,VEN_DETAPROD,DPR_VNTA_FK,4,VNTA_NUMERO,SYSTEM,VEN_VENTAS,NUMERO,NO ACTION,ENABLED
SYSTEM,VEN_DETAPROD,DPR_VNTA_FK,5,VNTA_TIPOCOMP,SYSTEM,VEN_VENTAS,TPCM_TIPOCOMP,NO ACTION,ENABLED
SYSTEM,VEN_DETAPROF,DPRF_DPRF_FK,1,DPRF_DPRF_ID,SYSTEM,VEN_DETAPROF,DPRF_ID,NO ACTION,ENABLED
SYSTEM,VEN_DETAPROF,DPRF_PRFM_FK,1,PRFM_PRFM_ID,SYSTEM,VEN_PROFORMA,PRFM_ID,NO ACTION,ENABLED
SYSTEM,VEN_DETAPROF,DPRF_RCTA_FK,1,RCTA_RCTA_ID,SYSTEM,CST_RECETA,RCTA_ID,NO ACTION,ENABLED
SYSTEM,VEN_DETAPROF,DPRF_SECC_FK,1,SECC_COMPANIA,SYSTEM,ALM_SECCFISC,BDGA_COMPANIA,NO ACTION,ENABLED
SYSTEM,VEN_DETAPROF,DPRF_SECC_FK,2,SECC_OFICINA,SYSTEM,ALM_SECCFISC,BDGA_OFICINA,NO ACTION,ENABLED
SYSTEM,VEN_DETAPROF,DPRF_SECC_FK,3,SECC_CODIBODE,SYSTEM,ALM_SECCFISC,BDGA_CODIBODE,NO ACTION,ENABLED
SYSTEM,VEN_DETAPROF,DPRF_SECC_FK,4,SECC_CODISECC,SYSTEM,ALM_SECCFISC,CODISECC,NO ACTION,ENABLED
SYSTEM,VEN_DETAPROF,DPRF_UMED_FK,1,UMED_UNIDMEDI,SYSTEM,ALM_UNIDMEDI,UNIDMEDI,NO ACTION,ENABLED
SYSTEM,VEN_DETAPROF,DPRF_UMED_FK2,1,UMED_UNIDMEDI_CAJA,SYSTEM,ALM_UNIDMEDI,UNIDMEDI,NO ACTION,ENABLED
SYSTEM,VEN_DETARTPR,DTPR_LNEA_FK,1,LNEA_CODLINEA,SYSTEM,ALM_LINEAS,CODLINEA,NO ACTION,ENABLED
SYSTEM,VEN_DETARTPR,DTPR_LNEA_FK,2,LNEA_COMPANIA,SYSTEM,ALM_LINEAS,CMPN_COMPANIA,NO ACTION,ENABLED
SYSTEM,VEN_DETARTPR,DTPR_VEXI_FK,1,VEXI_VEXI_ID,SYSTEM,ALM_VRFCEXIS,VEXI_ID,NO ACTION,ENABLED
SYSTEM,VEN_GRPOVENT,GRVN_CDT_FK,1,CDT_CDT_ID,SYSTEM,CLI_CONDUCTR,CDT_ID,NO ACTION,ENABLED
SYSTEM,VEN_GRPOVENT,GRVN_PRFM_FK,1,PRFM_PRFM_ID,SYSTEM,VEN_PROFORMA,PRFM_ID,NO ACTION,ENABLED
SYSTEM,VEN_GRPOVENT,GRVN_VHCL_FK,1,VHCL_VHCL_ID,SYSTEM,CLI_VEHICULO,VHCL_ID,NO ACTION,ENABLED
SYSTEM,VEN_PLANPAGO,PLPP_EGEN_FK,1,EGEN_ESTADO,SYSTEM,GEN_ESTADOS,ESTADO,NO ACTION,ENABLED
SYSTEM,VEN_PLANPAGO,PLPP_PRFM_FK,1,PRFM_PRFM_ID,SYSTEM,VEN_PROFORMA,PRFM_ID,NO ACTION,ENABLED
SYSTEM,VEN_TMPRETDETA,TRDT_TMRT_FK,1,TMRT_CEDURUCCL,SYSTEM,VEN_TMPRETENC,CEDURUCCL,NO ACTION,ENABLED
SYSTEM,VEN_TMPRETDETA,TRDT_TMRT_FK,2,TMRT_SERIE,SYSTEM,VEN_TMPRETENC,SERIE,NO ACTION,ENABLED
SYSTEM,VEN_TMPRETDETA,TRDT_TMRT_FK,3,TMRT_NUMERO,SYSTEM,VEN_TMPRETENC,NUMERO,NO ACTION,ENABLED
SYSTEM,VEN_TMPRETDETA,TRDT_TRET_FK,1,TRET_TIPORETE,SYSTEM,CNT_TIPORETE,TIPORETE,NO ACTION,ENABLED
SYSTEM,VEN_VENTAS,VNTA_ASTO_FK,1,ASTO_COMPANIA,SYSTEM,CNT_ASIENTO,CMPN_COMPANIA,NO ACTION,ENABLED
SYSTEM,VEN_VENTAS,VNTA_ASTO_FK,2,ASTO_NUMEDIAR,SYSTEM,CNT_ASIENTO,NUMEDIAR,NO ACTION,ENABLED
SYSTEM,VEN_VENTAS,VNTA_DIDE_FK,1,DIDE_DIDE_ID,SYSTEM,CLI_DIASDESC,DIDE_ID,NO ACTION,ENABLED
SYSTEM,VEN_VENTAS,VNTA_EGEN_FK,1,EGEN_ESTADO,SYSTEM,GEN_ESTADOS,ESTADO,NO ACTION,ENABLED
SYSTEM,VEN_VENTAS,VNTA_FRPG_FK,1,FRPG_FORMPAGO,SYSTEM,GEN_FORMPAGO,FORMPAGO,NO ACTION,ENABLED
SYSTEM,VEN_VENTAS,VNTA_GRPS_FK,1,GRPS_COMPANIA,SYSTEM,VEN_GRUPOS,CLTE_COMPANIA,NO ACTION,ENABLED
SYSTEM,VEN_VENTAS,VNTA_GRPS_FK,2,GRPS_IDCLIENTE,SYSTEM,VEN_GRUPOS,CLTE_IDCLIENTE,NO ACTION,ENABLED
SYSTEM,VEN_VENTAS,VNTA_GRPS_FK,3,VNDR_COMPANIA,SYSTEM,VEN_GRUPOS,VNDR_COMPANIA,NO ACTION,ENABLED
SYSTEM,VEN_VENTAS,VNTA_GRPS_FK,4,VNDR_OFICINA,SYSTEM,VEN_GRUPOS,VNDR_OFICINA,NO ACTION,ENABLED
SYSTEM,VEN_VENTAS,VNTA_GRPS_FK,5,VNDR_CODIGO,SYSTEM,VEN_GRUPOS,VNDR_CODIGO,NO ACTION,ENABLED
SYSTEM,VEN_VENTAS,VNTA_GRPS_FK,6,GRPS_LSPR_ID,SYSTEM,VEN_GRUPOS,LSPR_LSPR_ID,NO ACTION,ENABLED
SYSTEM,VEN_VENTAS,VNTA_INCN_FK,1,INCN_COMPANIA,SYSTEM,CNT_INTECONT,CMPN_COMPANIA,NO ACTION,ENABLED
SYSTEM,VEN_VENTAS,VNTA_INCN_FK,2,INCN_PRODUCTO,SYSTEM,CNT_INTECONT,PRDT_PRODUCTO,NO ACTION,ENABLED
SYSTEM,VEN_VENTAS,VNTA_INCN_FK,3,INCN_TIPODOCU,SYSTEM,CNT_INTECONT,TPDC_TIPODOCU,NO ACTION,ENABLED
SYSTEM,VEN_VENTAS,VNTA_INCN_FK,4,INCN_CODITRAN,SYSTEM,CNT_INTECONT,CODITRAN,NO ACTION,ENABLED
SYSTEM,VEN_VENTAS,VNTA_LTPR_FK,1,LTPR_CODIGO,SYSTEM,CST_LOTEPRO,CODIGO,NO ACTION,ENABLED
SYSTEM,VEN_VENTAS,VNTA_MONE_FK,1,MONE_MONEDA,SYSTEM,GEN_MONEDA,MONEDA,NO ACTION,ENABLED
SYSTEM,VEN_VENTAS,VNTA_ORTB_FK,1,ORTB_ORDEN,SYSTEM,TLL_ORDETRAB,ORDEN,NO ACTION,ENABLED
SYSTEM,VEN_VENTAS,VNTA_ORTB_FK,2,ORTB_COMPANIA,SYSTEM,TLL_ORDETRAB,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,VEN_VENTAS,VNTA_ORTB_FK,3,ORTB_OFICINA,SYSTEM,TLL_ORDETRAB,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,VEN_VENTAS,VNTA_PRFM_FK,1,PRFM_PRFM_ID,SYSTEM,VEN_PROFORMA,PRFM_ID,NO ACTION,ENABLED
SYSTEM,VEN_VENTAS,VNTA_PRPG_FK,1,PRPG_CODIPERI,SYSTEM,GEN_PERIPAGO,CODIPERI,NO ACTION,ENABLED
SYSTEM,VEN_VENTAS,VNTA_SCTR_FK,1,SCTR_SECUTRAN,SYSTEM,CNT_SECUTRAN,SECUTRAN,NO ACTION,ENABLED
SYSTEM,VEN_VENTAS,VNTA_TPAG_FK,1,TPAG_CODIGO,SYSTEM,CLI_TPAGRUPA,CODIGO,NO ACTION,ENABLED
SYSTEM,VEN_VENTAS,VNTA_TPCM_FK,1,TPCM_TIPOCOMP,SYSTEM,CNT_TIPOCOMP,TIPOCOMP,NO ACTION,ENABLED
SYSTEM,VEN_VENTAS,VNTA_VNTA_FK,1,VNTA_COMPANIA,SYSTEM,VEN_VENTAS,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,VEN_VENTAS,VNTA_VNTA_FK,2,VNTA_OFICINA,SYSTEM,VEN_VENTAS,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,VEN_VENTAS,VNTA_VNTA_FK,3,VNTA_SERIE,SYSTEM,VEN_VENTAS,SERIE,NO ACTION,ENABLED
SYSTEM,VEN_VENTAS,VNTA_VNTA_FK,4,VNTA_NUMERO,SYSTEM,VEN_VENTAS,NUMERO,NO ACTION,ENABLED
SYSTEM,VEN_VENTAS,VNTA_VNTA_FK,5,VNTA_TIPOCOMP,SYSTEM,VEN_VENTAS,TPCM_TIPOCOMP,NO ACTION,ENABLED
SYSTEM,VEN_VENTPERD,VNPD_VNTA_FK,1,VNTA_COMPANIA,SYSTEM,VEN_VENTAS,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,VEN_VENTPERD,VNPD_VNTA_FK,2,VNTA_OFICINA,SYSTEM,VEN_VENTAS,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,VEN_VENTPERD,VNPD_VNTA_FK,3,VNTA_SERIE,SYSTEM,VEN_VENTAS,SERIE,NO ACTION,ENABLED
SYSTEM,VEN_VENTPERD,VNPD_VNTA_FK,4,VNTA_NUMERO,SYSTEM,VEN_VENTAS,NUMERO,NO ACTION,ENABLED
SYSTEM,VEN_VENTPERD,VNPD_VNTA_FK,5,VNTA_TIPOCOMP,SYSTEM,VEN_VENTAS,TPCM_TIPOCOMP,NO ACTION,ENABLED
