OWNER,TABLE_NAME,COMMENTS
SYS,ALL_MVIEW_COMMENTS,Comments on materialized views accessible to the user
SYS,ALL_MVIEW_DETAIL_PARTITION,Freshness information of all PCT materialized views in the database
SYS,ALL_MVIEW_DETAIL_RELATIONS,Description of the materialized view detail tables accessible to the user
SYS,ALL_MVIEW_DETAIL_SUBPARTITION,Freshness information of all PCT materialized views in the database
SYS,ALL_MVIEW_JOINS,"Description of a join between two columns in the
WHERE clause of a materialized view accessible to the user"
SYS,ALL_MVIEW_KEYS,"Description of the columns that appear in the GROUP BY
list of a materialized view accessible to the user"
SYS,ALL_MVIEW_LOGS,All materialized view logs in the database that the user can see
SYS,ALL_MVIEW_REFRESH_TIMES,Materialized views and their last refresh times  for each master table that the user can look at
SYS,ALL_MVIEWS,All materialized views in the database
SYS,ALL_NESTED_TABLE_COLS,Columns of nested tables
SYS,ALL_NESTED_TABLES,Description of nested tables in tables accessible to the user
SYS,ALL_OBJ_COLATTRS,Description of object columns and attributes contained in the tables accessible to the user
SYS,ALL_OBJECTS,Objects accessible to the user
SYS,ALL_OBJECTS_AE,Objects accessible to the user
SYS,ALL_OBJECT_TABLES,Description of all object tables accessible to the user
SYS,ALL$OLAP2_AWS,
SYS,ALL_OPANCILLARY,All ancillary operators available to the user
SYS,ALL_OPARGUMENTS,All arguments of the operators available to the user
SYS,ALL_OPBINDINGS,All binding functions for operators available to the user
SYS,ALL_OPERATOR_COMMENTS,Comments for user-defined operators
SYS,ALL_OPERATORS,All operators available to the user
SYS,ALL_PART_COL_STATISTICS,
SYS,ALL_PART_HISTOGRAMS,
SYS,ALL_PARTIAL_DROP_TABS,All tables with patially dropped columns accessible to the user
SYS,ALL_PART_INDEXES,
SYS,ALL_PART_KEY_COLUMNS,
SYS,ALL_PART_KEY_COLUMNS_V$,
SYS,ALL_PART_LOBS,
SYS,ALL_PART_TABLES,
SYS,ALL_PENDING_CONV_TABLES,All tables accessible to the user which are not upgraded to the latest type version
SYS,ALL_PLSQL_COLL_TYPES,Description of named plsql collection types accessible to the user
SYS,ALL_PLSQL_OBJECT_SETTINGS,Compiler settings of stored objects accessible to the user
SYS,ALL_PLSQL_TYPE_ATTRS,Description of attributes of types accessible to the user
SYS,ALL_PLSQL_TYPES,Description of types accessible to the user
SYS,ALL_POLICIES,All policies for objects if the user has system privileges or owns the objects
SYS,ALL_POLICY_ATTRIBUTES,All attribute associations of context sensitive and shared context sensitive policies for objects if the user has system privileges or owns the objects
SYS,ALL_POLICY_CONTEXTS,"All policy driving context defined for all synonyms, tables, or views accessable to the user"
SYS,ALL_POLICY_GROUPS,"All policy groups defined for any synonym, table or view accessable to the user"
SYS,ALL_PROBE_OBJECTS,
SYS,ALL_PROCEDURES,Functions/procedures/packages/types/triggers available to the user
SYS,ALL_PROPAGATION,Streams propagation seen by the user
SYS,_ALL_QUEUE_CACHED_MESSAGES,
SYS,ALL_QUEUE_EVENT_STREAMS,All database queue Shards
SYS,ALL_QUEUE_PUBLISHERS,
SYS,ALL_QUEUES,All queues accessible to the user
SYS,_ALL_QUEUE_SCHEDULES,
SYS,ALL_QUEUE_SCHEDULES,
SYS,ALL_QUEUE_SHARDS,All database queue Shards
SYS,ALL_QUEUE_SUBSCRIBERS,All queue subscribers accessible to user
SYS,ALL_QUEUE_TABLES,All queue tables accessible to the user
SYS,ALL_REFRESH,All the refresh groups that the user can touch
SYS,ALL_REFRESH_CHILDREN,"All the objects in refresh groups, where the user can touch the group"
SYS,ALL_REFRESH_DEPENDENCIES,"Description of the detail tables that materialized views depend on for
refresh"
SYS,ALL_REFS,Description of REF columns contained in tables accessible to the user
SYS,ALL_REGISTERED_MVIEWS,Remote materialized views of local tables that the user can see
SYS,ALL_REGISTERED_SNAPSHOTS,Remote snapshots of local tables that the user can see
SYS,ALL_REGISTRY_BANNERS,
SYS,ALL_REPL_DBNAME_MAPPING,Details about the database name mapping
SYS,ALL_REPLICATION_PROCESS_EVENTS,Dictionary table for the replication processes events
SYS,ALL_REWRITE_EQUIVALENCES,Description of all rewrite equivalence accessible to the user
SYS,ALL_RULES,Rules seen by the user
SYS,ALL_RULE_SET_RULES,Rules in all rule sets seen by the user
SYS,ALL_RULE_SETS,Rule sets seen by the user
SYS,ALL_RULESETS,Rulesets seen by the user: maintained for backward compatibility
SYS,ALL_SCHEDULER_CHAIN_RULES,All rules from scheduler chains visible to the current user
SYS,ALL_SCHEDULER_CHAINS,All scheduler chains in the database visible to current user
SYS,ALL_SCHEDULER_CHAIN_STEPS,All steps of scheduler chains visible to the current user
SYS,ALL_SCHEDULER_CREDENTIALS,All scheduler credentials visible to the user
SYS,ALL_SCHEDULER_DB_DESTS,User-visible destination objects in the database pointing to remote databases
SYS,ALL_SCHEDULER_DESTS,All destination objects for jobs in the database visible to current user
SYS,ALL_SCHEDULER_EXTERNAL_DESTS,User-visible destination objects in the database pointing to remote agents
SYS,ALL_SCHEDULER_FILE_WATCHERS,Scheduler file watch requests visible to the current user
SYS,ALL_SCHEDULER_GLOBAL_ATTRIBUTE,All scheduler global attributes
SYS,ALL_SCHEDULER_GROUP_MEMBERS,Members of all scheduler object groups visible to current user
SYS,ALL_SCHEDULER_GROUPS,All scheduler object groups visible to current user
SYS,ALL_SCHEDULER_INCOMPAT_MEMBER,All incompatibility resource objects members in the database
SYS,ALL_SCHEDULER_INCOMPATS,All scheduler incompatibility resource objects in the database
SYS,ALL_SCHEDULER_JOB_ARGS,All arguments with set values of all scheduler jobs in the database
SYS,ALL_SCHEDULER_JOB_CLASSES,All scheduler classes visible to the user
SYS,ALL_SCHEDULER_JOB_DESTS,State of all jobs visible to current user at each of their destinations
SYS,ALL_SCHEDULER_JOB_LOG,Logged information for all scheduler jobs
SYS,ALL_SCHEDULER_JOB_RUN_DETAILS,The details of a job run
SYS,ALL_SCHEDULER_JOBS,All scheduler jobs visible to the user
SYS,ALL_SCHEDULER_NOTIFICATIONS,All job e-mail notifications visible to the current user
SYS,ALL_SCHEDULER_PROGRAM_ARGS,All arguments of all scheduler programs visible to the user
SYS,ALL_SCHEDULER_PROGRAMS,All scheduler programs visible to the user
SYS,ALL_SCHEDULER_REMOTE_DATABASES,
SYS,ALL_SCHEDULER_REMOTE_JOBSTATE,Remote state of all jobs originating from this database visible to current user
SYS,ALL_SCHEDULER_RESOURCES,All scheduler resource objects in the database
SYS,ALL_SCHEDULER_RSC_CONSTRAINTS,All scheduler resource constraint members in the database
SYS,ALL_SCHEDULER_RUNNING_CHAINS,All job steps of running job chains visible to the user
SYS,ALL_SCHEDULER_RUNNING_JOBS,
SYS,ALL_SCHEDULER_SCHEDULES,All schedules in the database
SYS,ALL_SCHEDULER_WINDOW_DETAILS,The details of a window
SYS,ALL_SCHEDULER_WINDOW_GROUPS,All scheduler window groups in the database
SYS,ALL_SCHEDULER_WINDOW_LOG,Logged information for all scheduler windows
SYS,ALL_SCHEDULER_WINDOWS,All scheduler windows in the database
SYS,ALL_SCHEDULER_WINGROUP_MEMBERS,Members of all scheduler window groups in the database
SYS,ALL_SECONDARY_OBJECTS,All secondary objects for domain indexes
SYS,ALL_SEC_RELEVANT_COLS,Security Relevant columns of all VPD policies for tables or views which the user has access
SYS,ALL_SEQUENCES,Description of SEQUENCEs accessible to the user
SYS,ALL_SERVICES,
SYS,ALL_SNAPSHOT_LOGS,All snapshot logs in the database that the user can see
SYS,ALL_SNAPSHOTS,Snapshots the user can access
SYS,ALL_SOURCE,Current source on stored objects that user is allowed to create
SYS,ALL_SOURCE_AE,Current source on stored objects that user is allowed to create
SYS,ALL_SQLJ_TYPE_ATTRS,Description of attributes of types accessible to the user
SYS,ALL_SQLJ_TYPE_METHODS,Description of methods of types accessible to the user
SYS,ALL_SQLJ_TYPES,Description of types accessible to the user
SYS,ALL_SQLSET,
SYS,ALL_SQLSET_BINDS,
SYS,ALL_SQLSET_PLANS,
SYS,ALL_SQLSET_REFERENCES,
SYS,ALL_SQLSET_STATEMENTS,
SYS,_ALL_SQLSET_STATEMENTS_ONLY,
SYS,_ALL_SQLSET_STATEMENTS_PHV,
SYS,_ALL_SQLSET_STATISTICS_ONLY,
SYS,_ALL_SQLSET_STS_TOPACK,
SYS,ALL_SQL_TRANSLATION_PROFILES,Describes all SQL translation profiles accessible to the user
SYS,ALL_SQL_TRANSLATIONS,Describes all SQL translations accessible to the user
SYS,ALL_STATEMENTS,All SQL statements in stored objects accessible to the user
SYS,ALL_STAT_EXTENSIONS,Optimizer statistics extensions
SYS,ALL_STORED_SETTINGS,Parameter settings for objects accessible to the user
SYS,ALL_STREAMS_COLUMNS,Streams unsupported columns
SYS,ALL_STREAMS_GLOBAL_RULES,Global rules created on the streams capture/apply/propagation process that interact with the queue visible to the current user
SYS,ALL_STREAMS_KEEP_COLUMNS,Keep columns transformations for the user
SYS,ALL_STREAMS_MESSAGE_CONSUMERS,Streams messaging consumers visible to the current user
SYS,ALL_STREAMS_MESSAGE_RULES,Rules for Streams messaging visible to the current user
SYS,ALL_STREAMS_NEWLY_SUPPORTED,List of objects that are newly supported by Streams
SYS,_ALL_STREAMS_PROCESSES,
SYS,ALL_STREAMS_RULES,Rules used by streams processes
SYS,ALL_STREAMS_SCHEMA_RULES,Rules created by streams administrative APIs on all user schemas
SYS,ALL_STREAMS_TABLE_RULES,Rules created by streams administrative APIs on tables visible to the current user
SYS,ALL_STREAMS_TRANSFORMATIONS,Transformations defined on rules for the user
SYS,ALL_STREAMS_TRANSFORM_FUNCTION,Rules-based transform functions used by Streams
SYS,ALL_STREAMS_UNSUPPORTED,List of all the tables that are not supported by Streams in this release
SYS,ALL_SUBPART_COL_STATISTICS,
SYS,ALL_SUBPART_HISTOGRAMS,
SYS,ALL_SUBPARTITION_TEMPLATES,
SYS,ALL_SUBPART_KEY_COLUMNS,
SYS,ALL_SUBPART_KEY_COLUMNS_V$,
SYS,ALL_SUMDELTA,Direct path load entries accessible to the user
SYS,ALL_SUMMAP,mapping entries of transaction ID and commit SCN accessible to the user
SYS,ALL_SUMMARIES,Description of the summaries accessible to the user
SYS,ALL_SUMMARY_AGGREGATES,
SYS,ALL_SUMMARY_DETAIL_TABLES,
SYS,ALL_SUMMARY_JOINS,
SYS,ALL_SUMMARY_KEYS,
SYS,ALL_SYNC_CAPTURE,Details about each sync capture process that stores the captured changes in a queue visible to the current user
SYS,ALL_SYNC_CAPTURE_PREPARED_TABS,All tables prepared for synchronous capture instantiation
SYS,ALL_SYNC_CAPTURE_TABLES,All tables that are captured by synchronous streams captures.
SYS,ALL_SYNONYMS,All synonyms for base objects accessible to the user and session
SYS,_ALL_SYNONYMS_FOR_AUTH_OBJECTS,
SYS,_ALL_SYNONYMS_FOR_SYNONYMS,
SYS,_ALL_SYNONYMS_TREE,
SYS,ALL_TAB_COLS,"Columns of user's tables, views and clusters"
SYS,ALL_TAB_COL_STATISTICS,"Columns of user's tables, views and clusters"
SYS,ALL_TAB_COL_STAT_MODELS,Statistics models for all tables accessible to the user
SYS,ALL_TAB_COLS_V$,
SYS,ALL_TAB_COLUMNS,"Columns of user's tables, views and clusters"
SYS,ALL_TAB_COMMENTS,Comments on tables and views accessible to the user
SYS,ALL_TAB_HISTGRM_PENDING_STATS,"Pending statistics of tables, partitions, and subpartitions"
SYS,ALL_TAB_HISTOGRAMS,Histograms on columns of all tables visible to user
SYS,ALL_TAB_IDENTITY_COLS,Describes all table identity columns
SYS,ALL_TABLES,Description of relational tables accessible to the user
SYS,ALL_TAB_MODIFICATIONS,Information regarding modifications to tables
SYS,ALL_TAB_PARTITIONS,
SYS,ALL_TAB_PENDING_STATS,"Pending statistics of tables, partitions, and subpartitions"
SYS,ALL_TAB_PRIVS,"Grants on objects for which the user is the grantor, grantee, owner,
or an enabled role or PUBLIC is the grantee"
SYS,ALL_TAB_PRIVS_MADE,User's grants and grants on user's objects
SYS,ALL_TAB_PRIVS_RECD,"Grants on objects for which the user, PUBLIC or enabled role is the grantee"
SYS,ALL_TAB_STATISTICS,Optimizer statistics for all tables accessible to the user
SYS,ALL_TAB_STAT_PREFS,Statistics preferences for tables
SYS,ALL_TAB_STATS_HISTORY,History of table statistics modifications
SYS,ALL_TAB_SUBPARTITIONS,
SYS,ALL_TRANSFORMATIONS,
SYS,ALL_TRIGGER_COLS,Column usage in user's triggers or in triggers on user's tables
SYS,ALL_TRIGGER_ORDERING,Triggers having FOLLOWS or PRECEDES ordering accessible to the current user
SYS,ALL_TRIGGERS,Triggers accessible to the current user
SYS,ALL_TRIGGERS_AE,Triggers accessible to the current user
SYS,ALL_TSTZ_TAB_COLS,"Columns of user's tables, which have column(s) defined on timestamp with time zone data type or ADT type containing attribute(s) of timestamp with time zone data type"
SYS,ALL_TSTZ_TABLES,"Description of tables accessible to the user, which have column(s) defined on timestamp with time zone data type or ADT type containing attribute(s) of timestamp with time zone data type"
SYS,ALL_TYPE_ATTRS,Description of attributes of types accessible to the user
SYS,ALL_TYPE_METHODS,Description of methods of types accessible to the user
SYS,ALL_TYPES,Description of types accessible to the user
SYS,ALL_TYPE_VERSIONS,Description of each type version accessible to the user
SYS,ALL_UNIFIED_AUDIT_ACTIONS,List of all actions audited in Unified Audit Trail
SYS,ALL_UNUSED_COL_TABS,All tables with unused columns accessible to the user
SYS,ALL_UPDATABLE_COLUMNS,Description of all updatable columns
SYS,ALL_USERS,Information about all users of the database
SYS,ALL_USTATS,All statistics
SYS,ALL_VARRAYS,Description of varrays in tables accessible to the user
SYS,ALL_VIEWS,Description of views accessible to the user
SYS,ALL_VIEWS_AE,Description of views accessible to the user
SYS,ALL_WARNING_SETTINGS,Warnings ettings for objects accessible to the user
SYS,ALL_XDS_ACL_REFRESH,
SYS,ALL_XDS_ACL_REFSTAT,
SYS,ALL_XDS_LATEST_ACL_REFSTAT,
SYS,ALL_XML_INDEXES,Description of the all XMLType indexes that the user has privileges on
SYS,ALL_XML_NESTED_TABLES,
SYS,ALL_XML_OUT_OF_LINE_TABLES,
SYS,ALL_XML_SCHEMA_ATTRIBUTES,
SYS,ALL_XML_SCHEMA_COMPLEX_TYPES,
SYS,ALL_XML_SCHEMA_ELEMENTS,
SYS,ALL_XML_SCHEMA_NAMESPACES,
SYS,ALL_XML_SCHEMAS,Description of all XML Schemas that user has privilege to reference
SYS,ALL_XML_SCHEMA_SIMPLE_TYPES,
SYS,ALL_XML_SCHEMA_SUBSTGRP_HEAD,
SYS,ALL_XML_SCHEMA_SUBSTGRP_MBRS,
SYS,ALL_XML_SCHEMAS2,Dummy version of ALL_XML_SCHEMAS that does not have an XMLTYPE column
SYS,ALL_XML_TAB_COLS,Description of the all XMLType tables that the user has privileges on
SYS,ALL_XML_TABLES,Description of the all XMLType tables that the user has privileges on
SYS,ALL_XMLTYPE_COLS,
SYS,ALL_XML_VIEW_COLS,Description of the all XMLType views that the user has privileges on
SYS,ALL_XML_VIEWS,Description of the all XMLType views that the user has privileges on
SYS,ALL_XS_ACES,All the Real Application Security ACES of the ACLs accessible to the current user
SYS,ALL_XS_ACL_PARAMETERS,All the Real Application Security ACL parameters defined in the data security policies accessbile to the current user
SYS,ALL_XS_ACLS,All the Real Application Security ACLs accessible to the current user
SYS,ALL_XS_APPLICABLE_OBJECTS,All the tables or views to which the current user can apply data security policies
SYS,ALL_XS_APPLIED_POLICIES,All the database objects on which Real Application Security data security policies accessible to the current user are enabled
SYS,ALL_XS_COLUMN_CONSTRAINTS,All the Real Application Security column constraints accessible to the current user
SYS,ALL_XS_IMPLIED_PRIVILEGES,All the Real Application Security implied privileges scoped by the security classes accessible to the current user
SYS,ALL_XS_INHERITED_REALMS,All the Real Application Security inherited realms accessible to the current user
SYS,ALL_XS_POLICIES,All the Real Application Security data security policies accessible to the current user
SYS,ALL_XS_PRIVILEGES,All the Real Application Security privileges scoped by the security classes accessible to the current user
SYS,ALL_XS_REALM_CONSTRAINTS,All the Real Application Security realms accessible to the current user
SYS,ALL_XS_SECURITY_CLASS_DEP,"All the Real Application Security class dependencies of the security classes
that are accessible to the current user"
SYS,ALL_XS_SECURITY_CLASSES,All the Real Application Security security classes accessible to the current user
SYS,ALL_XSTREAM_ADMINISTRATOR,Users granted the privileges to be a XStream administrator for the user
SYS,ALL_XSTREAM_INBOUND,Details about the XStream inbound server visible to user
SYS,ALL_XSTREAM_INBOUND_PROGRESS,
SYS,ALL_XSTREAM_OUTBOUND,Details about the XStream outbound server visible to user
SYS,ALL_XSTREAM_OUTBOUND_PROGRESS,
SYS,ALL_XSTREAM_OUT_SUPPORT_MODE,List of support mode for objects by XStream Out
SYS,ALL_XSTREAM_RULES,Details about the XStream server rules visible to user
SYS,ALL_XSTREAM_TRANSFORMATIONS,Transformations defined on rules for the user
SYS,ALL_XTERNAL_LOC_PARTITIONS,
SYS,ALL_XTERNAL_LOC_SUBPARTITIONS,
SYS,ALL_XTERNAL_PART_TABLES,
SYS,ALL_XTERNAL_TAB_PARTITIONS,
SYS,ALL_XTERNAL_TAB_SUBPARTITIONS,
SYS,ALL_ZONEMAP_MEASURES,Zonemap measures accessible to the user
SYS,ALL_ZONEMAPS,Zonemaps accessible to the user
SYS,APPLY$_AUTO_CDR_COLUMN_GROUPS,
SYS,APPLY$_BATCH_SQL_STATS,
SYS,APPLY$_CDR_INFO,
SYS,APPLY$_CHANGE_HANDLERS,
SYS,APPLY$_CONF_HDLR_COLUMNS,
SYS,APPLY$_CONSTRAINT_COLUMNS,
SYS,APPLY$_COORDINATOR_STATS,
SYS,APPLY$_DEST_OBJ,
SYS,APPLY$_DEST_OBJ_CMAP,
SYS,APPLY$_DEST_OBJ_OPS,
SYS,APPLY$_ERROR,
SYS,APPLY$_ERROR_HANDLER,
SYS,APPLY$_ERROR_TXN,
SYS,APPLY$_PROCEDURE_STATS,
SYS,APPLY$_READER_STATS,
SYS,APPLY$_SERVER_STATS,
SYS,APPLY$_SOURCE_OBJ,
SYS,APPLY$_SOURCE_SCHEMA,
SYS,APPLY$_TABLE_STATS,
SYS,APPLY$_VIRTUAL_OBJ_CONS,
SYS,APPROLE$,
SYS,AQ$ALERT_QT,
SYS,AQ$_ALERT_QT_F,
SYS,AQ$_ALERT_QT_G,
SYS,AQ$_ALERT_QT_H,
SYS,AQ$_ALERT_QT_I,
SYS,AQ$_ALERT_QT_L,
SYS,AQ$ALERT_QT_R,
SYS,AQ$_ALERT_QT_S,
SYS,AQ$ALERT_QT_S,
SYS,AQ$_ALERT_QT_T,
SYS,AQ$AQ_EVENT_TABLE,
SYS,AQ$_AQ_EVENT_TABLE_F,
SYS,AQ$AQ$_MEM_MC,
SYS,AQ$_AQ$_MEM_MC_F,
SYS,AQ$_AQ$_MEM_MC_G,
SYS,AQ$_AQ$_MEM_MC_H,
SYS,AQ$_AQ$_MEM_MC_I,
SYS,AQ$_AQ$_MEM_MC_L,
SYS,AQ$_AQ$_MEM_MC_S,
SYS,AQ$AQ$_MEM_MC_S,
SYS,AQ$_AQ$_MEM_MC_T,
SYS,AQ$AQ_PROP_TABLE,
SYS,AQ$_AQ_PROP_TABLE_F,
SYS,AQ$_AQ_PROP_TABLE_G,
SYS,AQ$_AQ_PROP_TABLE_H,
SYS,AQ$_AQ_PROP_TABLE_I,
SYS,AQ$_AQ_PROP_TABLE_L,
SYS,AQ$AQ_PROP_TABLE_R,
SYS,AQ$_AQ_PROP_TABLE_S,
SYS,AQ$AQ_PROP_TABLE_S,
SYS,AQ$_AQ_PROP_TABLE_T,
SYS,AQ$CQN_EVENT_TABLE,
SYS,AQ$_CQN_EVENT_TABLE_F,
SYS,AQ$_DEQUEUE_LOG_PARTITION_MAP,
SYS,AQ$_DURABLE_SUBS,
SYS,AQ$_E_QUEUE_PARTITION_MAP,
SYS,AQ_EVENT_TABLE,
SYS,AQ$_INDEX_MONITOR,
SYS,AQ$INTERNET_USERS,
SYS,AQ$_MEM_MC,
SYS,AQ$_MESSAGE_TYPES,
SYS,AQ$ORA$PREPLUGIN_BACKUP_QTB,
SYS,AQ$_ORA$PREPLUGIN_BACKUP_QTB_F,
SYS,AQ$_ORA$PREPLUGIN_BACKUP_QTB_G,
SYS,AQ$_ORA$PREPLUGIN_BACKUP_QTB_H,
SYS,AQ$_ORA$PREPLUGIN_BACKUP_QTB_I,
SYS,AQ$_ORA$PREPLUGIN_BACKUP_QTB_L,
SYS,AQ$ORA$PREPLUGIN_BACKUP_QTB_R,
SYS,AQ$_ORA$PREPLUGIN_BACKUP_QTB_S,
SYS,AQ$ORA$PREPLUGIN_BACKUP_QTB_S,
SYS,AQ$_ORA$PREPLUGIN_BACKUP_QTB_T,
SYS,AQ$PDB_MON_EVENT_QTABLE$,
SYS,AQ$_PDB_MON_EVENT_QTABLE$_F,
SYS,AQ$_PDB_MON_EVENT_QTABLE$_G,
SYS,AQ$_PDB_MON_EVENT_QTABLE$_H,
SYS,AQ$_PDB_MON_EVENT_QTABLE$_I,
SYS,AQ$_PDB_MON_EVENT_QTABLE$_L,
SYS,AQ$PDB_MON_EVENT_QTABLE$_R,
SYS,AQ$_PDB_MON_EVENT_QTABLE$_S,
SYS,AQ$PDB_MON_EVENT_QTABLE$_S,
SYS,AQ$_PDB_MON_EVENT_QTABLE$_T,
SYS,AQ$_PENDING_MESSAGES,
SYS,AQ$_PROPAGATION_STATUS,
SYS,AQ_PROP_TABLE,
SYS,AQ$_PUBLISHER,
SYS,AQ$_QUEUE_PARAMS,
SYS,AQ$_QUEUE_PARTITION_ASSIGNMENT_TABLE,
SYS,AQ$_QUEUE_PARTITION_MAP,
SYS,AQ$_QUEUE_SHARDS,
SYS,AQ$_QUEUE_STATISTICS,
SYS,AQ$_QUEUE_TABLE_AFFINITIES,
SYS,AQ$_REPLAY_INFO,
SYS,AQ$SCHEDULER$_EVENT_QTAB,
SYS,AQ$_SCHEDULER$_EVENT_QTAB_F,
SYS,AQ$_SCHEDULER$_EVENT_QTAB_G,
SYS,AQ$_SCHEDULER$_EVENT_QTAB_H,
SYS,AQ$_SCHEDULER$_EVENT_QTAB_I,
SYS,AQ$_SCHEDULER$_EVENT_QTAB_L,
SYS,AQ$SCHEDULER$_EVENT_QTAB_R,
SYS,AQ$_SCHEDULER$_EVENT_QTAB_S,
SYS,AQ$SCHEDULER$_EVENT_QTAB_S,
SYS,AQ$_SCHEDULER$_EVENT_QTAB_T,
SYS,AQ$SCHEDULER_FILEWATCHER_QT,
SYS,AQ$_SCHEDULER_FILEWATCHER_QT_F,
SYS,AQ$_SCHEDULER_FILEWATCHER_QT_G,
SYS,AQ$_SCHEDULER_FILEWATCHER_QT_H,
SYS,AQ$_SCHEDULER_FILEWATCHER_QT_I,
SYS,AQ$_SCHEDULER_FILEWATCHER_QT_L,
SYS,AQ$SCHEDULER_FILEWATCHER_QT_R,
SYS,AQ$_SCHEDULER_FILEWATCHER_QT_S,
SYS,AQ$SCHEDULER_FILEWATCHER_QT_S,
SYS,AQ$_SCHEDULER_FILEWATCHER_QT_T,
SYS,AQ$SCHEDULER$_REMDB_JOBQTAB,
SYS,AQ$_SCHEDULER$_REMDB_JOBQTAB_F,
SYS,AQ$_SCHEDULER$_REMDB_JOBQTAB_G,
SYS,AQ$_SCHEDULER$_REMDB_JOBQTAB_H,
SYS,AQ$_SCHEDULER$_REMDB_JOBQTAB_I,
SYS,AQ$_SCHEDULER$_REMDB_JOBQTAB_L,
SYS,AQ$SCHEDULER$_REMDB_JOBQTAB_R,
SYS,AQ$_SCHEDULER$_REMDB_JOBQTAB_S,
SYS,AQ$SCHEDULER$_REMDB_JOBQTAB_S,
SYS,AQ$_SCHEDULER$_REMDB_JOBQTAB_T,
SYS,AQ$_SCHEDULES,
SYS,AQ$_SHARD_MAP,
SYS,AQ$_SUBSCRIBER_LWM,
SYS,AQ$_SUBSCRIBER_TABLE,
SYS,AQ$SYS$SERVICE_METRICS_TAB,
SYS,AQ$_SYS$SERVICE_METRICS_TAB_F,
SYS,AQ$_SYS$SERVICE_METRICS_TAB_G,
SYS,AQ$_SYS$SERVICE_METRICS_TAB_H,
SYS,AQ$_SYS$SERVICE_METRICS_TAB_I,
SYS,AQ$_SYS$SERVICE_METRICS_TAB_L,
SYS,AQ$SYS$SERVICE_METRICS_TAB_R,
SYS,AQ$_SYS$SERVICE_METRICS_TAB_S,
SYS,AQ$SYS$SERVICE_METRICS_TAB_S,
SYS,AQ$_SYS$SERVICE_METRICS_TAB_T,
SYS,AQ$_UNFLUSHED_DEQUEUES,
SYS,ARGUMENT$,
SYS,ASSEMBLY$,
SYS,ASSOCIATION$,
SYS,ATEMPTAB$,Temporary table whose definition is used internally.  Never contains data
SYS,ATSK$_SCHEDULE_CONTROL,
SYS,ATSK$_SETTINGS,
SYS,ATSK$_TRACK_DBID,
SYS,ATTRCOL$,
SYS,ATTRIBUTE$,
SYS,ATTRIBUTE_TRANSFORMATIONS$,
SYS,AUD$,
SYS,AUD_CONTEXT$,
SYS,AUDIT$,
SYS,AUDITABLE_OBJECT_ACTIONS,"Mapping table to map the Audit policy's auditable object action number
to action name"
SYS,AUDITABLE_SYSTEM_ACTIONS,"Mapping table to map the Audit policy's auditable system action number
to action name"
SYS,AUDIT_ACTIONS,Description table for audit trail action type codes.  Maps action type numbers to action type names
SYS,AUDIT_NG$,
SYS,AUDIT_UNIFIED_CONTEXTS,"Describes the application context's attributes, which are configured to be
captured in the audit trail"
SYS,AUDIT_UNIFIED_ENABLED_POLICIES,Describes the Audit policy's enablement to users
SYS,AUDIT_UNIFIED_POLICIES,Describes the Audit policy's definition of all policies created in database
SYS,AUDIT_UNIFIED_POLICY_COMMENTS,
SYS,AUD_OBJECT_OPT$,
SYS,AUD_POLICY$,
SYS,AUDTAB$TBS$FOR_EXPORT,
SYS,AUDTAB$TBS$FOR_EXPORT_TBL,
SYS,_auto_index_ind_objects,
SYS,_auto_index_log,
SYS,_auto_index_sql_objects,
SYS,AUX_STATS$,
SYS,AV_DUAL,
SYS,AVTUNE_AV_CACHES$,
SYS,AVTUNE_AV_TUNING$,
SYS,AVTUNE_DIM_CACHES$,
SYS,AVTUNE_QUERY_LOG_ARCHIVE$,
SYS,AW$,
SYS,AW$AWCREATE,
SYS,AW$AWCREATE10G,
SYS,AW$AWMD,
SYS,AW$AWREPORT,
SYS,AW$AWXML,
SYS,AW$EXPRESS,
SYS,AW_OBJ$,
SYS,AW_PRG$,
SYS,AW_PROP$,
SYS,AWR_CDB_ACTIVE_SESS_HISTORY,Active Session Historical Statistics Information
SYS,AWR_CDB_APPLY_SUMMARY,Streams/Goldengate/XStream Apply Historical Statistics Information
SYS,AWR_CDB_ASH_SNAPSHOT,
SYS,AWR_CDB_ASM_BAD_DISK,Non-Online ASM Disks
SYS,AWR_CDB_ASM_DISKGROUP,ASM Diskgroups connected to this Database
SYS,AWR_CDB_ASM_DISKGROUP_STAT,Statistics for ASM Diskgroup connected to this Database
SYS,AWR_CDB_ASM_DISK_STAT_SUMMARY,Statistics for ASM Disk summary statistics
SYS,AWR_CDB_BASELINE,Baseline Metadata Information
SYS,AWR_CDB_BASELINE_DETAILS,Baseline Stats on per Instance Level
SYS,AWR_CDB_BASELINE_METADATA,Baseline Metadata Information
SYS,AWR_CDB_BASELINE_TEMPLATE,Baseline Template Information
SYS,AWR_CDB_BG_EVENT_SUMMARY,Summary of Background Event Historical Statistics Information
SYS,AWR_CDB_BUFFERED_QUEUES,STREAMS Buffered Queues Historical Statistics Information
SYS,AWR_CDB_BUFFERED_SUBSCRIBERS,STREAMS Buffered Queue Subscribers Historical Statistics Information
SYS,AWR_CDB_BUFFER_POOL_STAT,Buffer Pool Historical Statistics Information
SYS,AWR_CDB_CAPTURE,Streams/GoldenGate/XStream Capture Historical Statistics Information
SYS,AWR_CDB_CELL_CONFIG,Exadata configuration information
