sheet,cell,row,column,source,target_header,reason,label,description
c303 c503,I143,143,I/9,objective,PRODUCTO A ENTREGAR,target_column,rollo,"Rellenar columna 'PRODUCTO A ENTREGAR' en c303 c503!I143 (fila 143, columna I/9). Contexto de fila: 'rollo' en C143."
c303 c503,I144,144,I/9,objective,PRODUCTO A ENTREGAR,target_column,resma,"Rellenar columna 'PRODUCTO A ENTREGAR' en c303 c503!I144 (fila 144, columna I/9). Contexto de fila: 'resma' en C144."
c303 c503,I145,145,I/9,objective,PRODUCTO A ENTREGAR,target_column,RD Standard False Bottom Tube,"Rellenar columna 'PRODUCTO A ENTREGAR' en c303 c503!I145 (fila 145, columna I/9). Contexto de fila: 'RD Standard False Bottom Tube' en B145."
c303 c503,I146,146,I/9,objective,PRODUCTO A ENTREGAR,target_column,"Lamp, Halogen","Rellenar columna 'PRODUCTO A ENTREGAR' en c303 c503!I146 (fila 146, columna I/9). Contexto de fila: 'Lamp, Halogen' en B146."
c303 c503,C149,149,C/3,objective,DET/AÑO/PROCESO,target_column,ISE Standard high 10x3ML,"Rellenar columna 'DET/AÑO/PROCESO' en c303 c503!C149 (fila 149, columna C/3). Contexto de fila: 'ISE Standard high 10x3ML' en B149."
c303 c503,C150,150,C/3,objective,DET/AÑO/PROCESO,target_column,ISE cleaning solution Sys Clean,"Rellenar columna 'DET/AÑO/PROCESO' en c303 c503!C150 (fila 150, columna C/3). Contexto de fila: 'ISE cleaning solution Sys Clean' en B150."
c303 c503,C151,151,C/3,objective,DET/AÑO/PROCESO,target_column,Activator,"Rellenar columna 'DET/AÑO/PROCESO' en c303 c503!C151 (fila 151, columna C/3). Contexto de fila: 'Activator' en B151."
c303 c503,C152,152,C/3,objective,DET/AÑO/PROCESO,target_column,ISE DEPROTEINIZER cobas integra (6x21ML),"Rellenar columna 'DET/AÑO/PROCESO' en c303 c503!C152 (fila 152, columna C/3). Contexto de fila: 'ISE DEPROTEINIZER cobas integra (6x21ML)' en B152."
c303 c503,C153,153,C/3,objective,DET/AÑO/PROCESO,target_column,"ISE Diluent Gen.2, 2x2 Liter","Rellenar columna 'DET/AÑO/PROCESO' en c303 c503!C153 (fila 153, columna C/3). Contexto de fila: 'ISE Diluent Gen.2, 2x2 Liter' en B153."
c303 c503,C154,154,C/3,objective,DET/AÑO/PROCESO,target_column,"ISE Internal Stand Gen.2, 2x2 Liter","Rellenar columna 'DET/AÑO/PROCESO' en c303 c503!C154 (fila 154, columna C/3). Contexto de fila: 'ISE Internal Stand Gen.2, 2x2 Liter' en B154."
c303 c503,C155,155,C/3,objective,DET/AÑO/PROCESO,target_column,"ISE Reference Electrolyte, 2L","Rellenar columna 'DET/AÑO/PROCESO' en c303 c503!C155 (fila 155, columna C/3). Contexto de fila: 'ISE Reference Electrolyte, 2L' en B155."
c303 c503,C156,156,C/3,objective,DET/AÑO/PROCESO,target_column,ISE Reference Electrolyte 500ML,"Rellenar columna 'DET/AÑO/PROCESO' en c303 c503!C156 (fila 156, columna C/3). Contexto de fila: 'ISE Reference Electrolyte 500ML' en B156."
c303 c503,C157,157,C/3,objective,DET/AÑO/PROCESO,target_column,REFERENCE ELECTRODE,"Rellenar columna 'DET/AÑO/PROCESO' en c303 c503!C157 (fila 157, columna C/3). Contexto de fila: 'REFERENCE ELECTRODE' en B157."
c303 c503,C158,158,C/3,objective,DET/AÑO/PROCESO,target_column,Electrodo sodio,"Rellenar columna 'DET/AÑO/PROCESO' en c303 c503!C158 (fila 158, columna C/3). Contexto de fila: 'Electrodo sodio' en B158."
c303 c503,C159,159,C/3,objective,DET/AÑO/PROCESO,target_column,Electrodo potasio,"Rellenar columna 'DET/AÑO/PROCESO' en c303 c503!C159 (fila 159, columna C/3). Contexto de fila: 'Electrodo potasio' en B159."
c303 c503,C160,160,C/3,objective,DET/AÑO/PROCESO,target_column,Electrodo cloro,"Rellenar columna 'DET/AÑO/PROCESO' en c303 c503!C160 (fila 160, columna C/3). Contexto de fila: 'Electrodo cloro' en B160."
c303 c503,I148,148,I/9,objective,PRODUCTO A ENTREGAR,target_column,ISE Standard low 10x3ML,"Rellenar columna 'PRODUCTO A ENTREGAR' en c303 c503!I148 (fila 148, columna I/9). Contexto de fila: 'ISE Standard low 10x3ML' en B148."
c303 c503,I149,149,I/9,objective,PRODUCTO A ENTREGAR,target_column,ISE Standard high 10x3ML,"Rellenar columna 'PRODUCTO A ENTREGAR' en c303 c503!I149 (fila 149, columna I/9). Contexto de fila: 'ISE Standard high 10x3ML' en B149."
c303 c503,I150,150,I/9,objective,PRODUCTO A ENTREGAR,target_column,ISE cleaning solution Sys Clean,"Rellenar columna 'PRODUCTO A ENTREGAR' en c303 c503!I150 (fila 150, columna I/9). Contexto de fila: 'ISE cleaning solution Sys Clean' en B150."
c303 c503,I151,151,I/9,objective,PRODUCTO A ENTREGAR,target_column,Activator,"Rellenar columna 'PRODUCTO A ENTREGAR' en c303 c503!I151 (fila 151, columna I/9). Contexto de fila: 'Activator' en B151."
c303 c503,I152,152,I/9,objective,PRODUCTO A ENTREGAR,target_column,ISE DEPROTEINIZER cobas integra (6x21ML),"Rellenar columna 'PRODUCTO A ENTREGAR' en c303 c503!I152 (fila 152, columna I/9). Contexto de fila: 'ISE DEPROTEINIZER cobas integra (6x21ML)' en B152."
c303 c503,I153,153,I/9,objective,PRODUCTO A ENTREGAR,target_column,"ISE Diluent Gen.2, 2x2 Liter","Rellenar columna 'PRODUCTO A ENTREGAR' en c303 c503!I153 (fila 153, columna I/9). Contexto de fila: 'ISE Diluent Gen.2, 2x2 Liter' en B153."
c303 c503,I154,154,I/9,objective,PRODUCTO A ENTREGAR,target_column,"ISE Internal Stand Gen.2, 2x2 Liter","Rellenar columna 'PRODUCTO A ENTREGAR' en c303 c503!I154 (fila 154, columna I/9). Contexto de fila: 'ISE Internal Stand Gen.2, 2x2 Liter' en B154."
c303 c503,I155,155,I/9,objective,PRODUCTO A ENTREGAR,target_column,"ISE Reference Electrolyte, 2L","Rellenar columna 'PRODUCTO A ENTREGAR' en c303 c503!I155 (fila 155, columna I/9). Contexto de fila: 'ISE Reference Electrolyte, 2L' en B155."
c303 c503,I156,156,I/9,objective,PRODUCTO A ENTREGAR,target_column,ISE Reference Electrolyte 500ML,"Rellenar columna 'PRODUCTO A ENTREGAR' en c303 c503!I156 (fila 156, columna I/9). Contexto de fila: 'ISE Reference Electrolyte 500ML' en B156."
c303 c503,I157,157,I/9,objective,PRODUCTO A ENTREGAR,target_column,REFERENCE ELECTRODE,"Rellenar columna 'PRODUCTO A ENTREGAR' en c303 c503!I157 (fila 157, columna I/9). Contexto de fila: 'REFERENCE ELECTRODE' en B157."
c303 c503,I158,158,I/9,objective,PRODUCTO A ENTREGAR,target_column,Electrodo sodio,"Rellenar columna 'PRODUCTO A ENTREGAR' en c303 c503!I158 (fila 158, columna I/9). Contexto de fila: 'Electrodo sodio' en B158."
c303 c503,I159,159,I/9,objective,PRODUCTO A ENTREGAR,target_column,Electrodo potasio,"Rellenar columna 'PRODUCTO A ENTREGAR' en c303 c503!I159 (fila 159, columna I/9). Contexto de fila: 'Electrodo potasio' en B159."
c303 c503,I160,160,I/9,objective,PRODUCTO A ENTREGAR,target_column,Electrodo cloro,"Rellenar columna 'PRODUCTO A ENTREGAR' en c303 c503!I160 (fila 160, columna I/9). Contexto de fila: 'Electrodo cloro' en B160."
